name,brand,description,image_url
METAL Grille Cellio C9,Knauf,"Pannello con celle aperte, piastrella METAL Lay-In durevole",/images/knauf_prodotti/METALGrilleCellioC9.webp
METAL MicroLook 8 - Unperforated,Knauf,Piastrella METAL MicroLook Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALMicroLook8-Unperforated.webp
METAL MicroLook 8 with acoustic fleece - Perforated Rg 0704,Knauf,Piastrella METAL MicroLook Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALMicroLook8withacousticfleece-PerforatedRg0704.webp
METAL MicroLook 8 with acoustic fleece - Perforated Rg 2516,Knauf,Piastrella METAL MicroLook Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALMicroLook8withacousticfleece-PerforatedRg2516.webp
METAL MicroLook 8 with acoustic fleece - Perforated Rd 1522,Knauf,Piastrella METAL MicroLook Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALMicroLook8withacousticfleece-PerforatedRd1522.webp
METAL MicroLook 8 without acoustic infill - Perforated Rg 2516,Knauf,Piastrella METAL MicroLook Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALMicroLook8withoutacousticinfill-PerforatedRg2516.webp
METAL MicroLook 8 without acoustic infill - Perforated Rd 1522,Knauf,Piastrella METAL MicroLook Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALMicroLook8withoutacousticinfill-PerforatedRd1522.webp
METAL Q-Clip - Unperforated,Knauf,Pannello METAL Clip-In con design elegante e nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-Clip-Unperforated.webp
METAL Q-Clip F - Unperforated,Knauf,Pannello METAL Clip-In con sistema nascosto per un effetto monolitico e acustica migliorata,/images/knauf_prodotti/METALQ-ClipF-Unperforated.webp
METAL Q-Clip F BIOGUARD® - Unperforated,Knauf,Pannello METAL Clip-In PLAIN con finitura antimicrobica BIOGUARD,/images/knauf_prodotti/METALQ-ClipFBIOGUARD-Unperforated.webp
METAL Q-Clip F with acoustic fleece - Perforated Rg 0704,Knauf,Pannello METAL Clip-In con sistema nascosto per un effetto monolitico e acustica migliorata,/images/knauf_prodotti/METALQ-ClipFwithacousticfleece-PerforatedRg0704.webp
METAL Q-Clip F with acoustic fleece - Perforated Rg 2516,Knauf,Pannello METAL Clip-In con sistema nascosto per un effetto monolitico e acustica migliorata,/images/knauf_prodotti/METALQ-ClipFwithacousticfleece-PerforatedRg2516.webp
METAL Q-Clip F with acoustic fleece - Perforated Rg 0701,Knauf,Pannello METAL Clip-In con sistema nascosto per un effetto monolitico e acustica migliorata,/images/knauf_prodotti/METALQ-ClipFwithacousticfleece-PerforatedRg0701.webp
METAL Q-Clip F with acoustic fleece - Perforated Rd 1522,Knauf,Pannello METAL Clip-In con sistema nascosto per un effetto monolitico e acustica migliorata,/images/knauf_prodotti/METALQ-ClipFwithacousticfleece-PerforatedRd1522.webp
METAL Q-Clip F with Premium B17 - Perforated Rg 0704,Knauf,Pannello METAL Clip-In con sistema nascosto per un effetto monolitico e acustica migliorata,/images/knauf_prodotti/METALQ-ClipFwithPremiumB17-PerforatedRg0704.webp
METAL Q-Clip F with Premium OP15 - Perforated Rg 0704,Knauf,Pannello METAL Clip-In con sistema nascosto per un effetto monolitico e acustica migliorata,/images/knauf_prodotti/METALQ-ClipFwithPremiumOP15-PerforatedRg0704.webp
METAL Q-Clip F without acoustic infill - Perforated Rg 2516,Knauf,Pannello METAL Clip-In con sistema nascosto per un effetto monolitico e acustica migliorata,/images/knauf_prodotti/METALQ-ClipFwithoutacousticinfill-PerforatedRg2516.webp
METAL Q-Clip F without acoustic infill - Perforated Rd 1522,Knauf,Pannello METAL Clip-In con sistema nascosto per un effetto monolitico e acustica migliorata,/images/knauf_prodotti/METALQ-ClipFwithoutacousticinfill-PerforatedRd1522.webp
METAL Q-Clip with acoustic fleece - Perforated Rd 1522,Knauf,Pannello METAL Clip-In con design elegante e nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-Clipwithacousticfleece-PerforatedRd1522.webp
METAL Q-Clip with acoustic fleece - Perforated Rg 0704,Knauf,Pannello METAL Clip-In con design elegante e nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-Clipwithacousticfleece-PerforatedRg0704.webp
METAL Q-Clip with acoustic fleece - Perforated Rg 2516,Knauf,Pannello METAL Clip-In con design elegante e nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-Clipwithacousticfleece-PerforatedRg2516.webp
METAL Q-Clip with acoustic fleece - Perforated Rg 0701,Knauf,Pannello METAL Clip-In con design elegante e nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-Clipwithacousticfleece-PerforatedRg0701.webp
METAL Q-Clip with Premium B17 - Perforated Rd 1522,Knauf,Pannello METAL Clip-In con design elegante e nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-ClipwithPremiumB17-PerforatedRd1522.webp
METAL Q-Clip with Premium B17 - Perforated Rg 0704,Knauf,Pannello METAL Clip-In con design nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-ClipwithPremiumB17-PerforatedRg0704.webp
METAL Q-Clip with Premium OP15 - Perforated Rd 1522,Knauf,Pannello METAL Clip-In con design nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-ClipwithPremiumOP15-PerforatedRd1522.webp
METAL Q-Clip with Premium OP15 - Perforated Rg 0704,Knauf,Pannello METAL Clip-In con design nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-ClipwithPremiumOP15-PerforatedRg0704.webp
METAL Q-Clip without acoustic infill - Perforated Rg 2516,Knauf,Pannello METAL Clip-In con design elegante e nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-Clipwithoutacousticinfill-PerforatedRg2516.webp
METAL Q-Clip without acoustic infill - Perforated Rd 1522,Knauf,Pannello METAL Clip-In con design elegante e nascosto per acustica migliorata,/images/knauf_prodotti/METALQ-Clipwithoutacousticinfill-PerforatedRd1522.webp
METAL Tegular 2 - Unperforated,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular2-Unperforated.webp
METAL Tegular 2 with acoustic fleece - Perforated Rg 0704,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular2withacousticfleece-PerforatedRg0704.webp
METAL Tegular 2 with acoustic fleece - Perforated Rg 2516,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular2withacousticfleece-PerforatedRg2516.webp
METAL Tegular 2 with acoustic fleece - Perforated Rg 0701,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular2withacousticfleece-PerforatedRg0701.webp
METAL Tegular 2 with acoustic fleece - Perforated Rd 1522,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular2withacousticfleece-PerforatedRd1522.webp
METAL Tegular 2 with Premium B17 - Perforated Rg 0704,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular2withPremiumB17-PerforatedRg0704.webp
METAL Tegular 2 with Premium OP15 - Perforated Rg 0704,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular2withPremiumOP15-PerforatedRg0704.webp
METAL Tegular 2 without acoustic infill - Perforated Rg 2516,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular2withoutacousticinfill-PerforatedRg2516.webp
METAL Tegular 2 without acoustic infill - Perforated Rd 1522,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular2withoutacousticinfill-PerforatedRd1522.webp
METAL Tegular 8 - Unperforated,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular8-Unperforated.webp
METAL Tegular 8 with acoustic fleece - Perforated Rg 0704,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular8withacousticfleece-PerforatedRg0704.webp
METAL Tegular 8 with acoustic fleece - Perforated Rg 2516,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular8withacousticfleece-PerforatedRg2516.webp
METAL Tegular 8 with acoustic fleece - Perforated Rg 0701,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular8withacousticfleece-PerforatedRg0701.webp
METAL Tegular 8 with acoustic fleece - Perforated Rd 1522,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular8withacousticfleece-PerforatedRd1522.webp
METAL Tegular 8 with Premium B17 - Perforated Rg 0704,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular8withPremiumB17-PerforatedRg0704.webp
METAL Tegular 8 with Premium OP15 - Perforated Rg 0704,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular8withPremiumOP15-PerforatedRg0704.webp
METAL Tegular 8 without acoustic infill - Perforated Rg 2516,Knauf,Piastrella METAL Tegular Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALTegular8withoutacousticinfill-PerforatedRg2516.webp
NEWTONE,Knauf,Soluzioni per soffitti al 100% resistenti all'umidità per ambienti ad alta umidità,/images/knauf_prodotti/NEWTONE.webp
PLAIN 15mm,Knauf,Piastrella per soffitto minerale liscia con alta riflettanza della luce e buona attenuazione acustica,/images/knauf_prodotti/PLAIN15mm.webp
STAR 15mm,Knauf,Piastrella per soffitto minerale microforata con buon assorbimento e attenuazione acustica,/images/knauf_prodotti/STAR15mm.webp
Thermatex Feinfresko 15,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/ThermatexFeinfresko15.webp
Thermatex Feinstratos Hygena 15,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/ThermatexFeinstratosHygena15.webp
Thermatex Feinstratos Micro 15,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/ThermatexFeinstratosMicro15.webp
Thermatex Feinstratos Micro 19,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/ThermatexFeinstratosMicro19.webp
THERMATEX HYGENA Alpha 19,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXHYGENAAlpha19.webp
THERMATEX HYGENA Plain 15,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXHYGENAPlain15.webp
Thermatex Mercure 15,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/ThermatexMercure15.webp
THERMATEX PLAIN 15,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXPLAIN15.webp
Thermatex Star 15 mm,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/ThermatexStar15mm.webp
Thermatex Thermofon 15,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/ThermatexThermofon15.webp
THERMATEX® Acoustic 19,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXAcoustic19.webp
THERMATEX® Acoustic 24,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXAcoustic24.webp
THERMATEX® Alpha 19,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXAlpha19.webp
THERMATEX® Alpha Colour Black 19,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXAlphaColourBlack19.webp
THERMATEX® Alpha Colour Cream 19,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXAlphaColourCream19.webp
THERMATEX® Alpha Colour Silver 19,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXAlphaColourSilver19.webp
THERMATEX® Aquatec 19,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXAquatec19.webp
THERMATEX® dB Acoustic 24,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXdBAcoustic24.webp
THERMATEX® Feinstratos 15,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXFeinstratos15.webp
THERMATEX® Fresko 15,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXFresko15.webp
THERMATEX® Thermaclean 15,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/THERMATEXThermaclean15.webp
TOPIQ Prime,Knauf,Pannello in lana di roccia per controsoffitti modulari,/images/knauf_prodotti/TOPIQPrime.webp
TOPIQ® Efficient Pro 20,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/TOPIQEfficientPro20.webp
VARIOLINE Metal (Alpha),Knauf,Piastrella per soffitto minerale effetto metallo con eccellente assorbimento acustico,/images/knauf_prodotti/VARIOLINEMetalAlpha.webp
VARIOLINE Motif (HD),Knauf,Piastrella per soffitto minerale stampata con eccellente assorbimento acustico e buona attenuazione acustica,/images/knauf_prodotti/VARIOLINEMotifHD.webp
VARIOLINE Symetra (Alpha),Knauf,Piastrella per soffitto minerale effetto metallo con eccellente assorbimento acustico,/images/knauf_prodotti/VARIOLINESymetraAlpha.webp
Addi S 1.2,Knauf,Rivestimento acrilico per sistema cappotto termico,/images/knauf_prodotti/AddiS12.webp
Addi S 1.5,Knauf,Rivestimento acrilico per sistema cappotto termico,/images/knauf_prodotti/AddiS15.webp
Aquapanel Exterior Reinforcing Tape,Knauf,Nasto in rete per armatura dei giunti tra le lastre Aquapanel,/images/knauf_prodotti/AquapanelExteriorReinforcingTape.webp
Aquapanel Joint Tape,Knauf,Nasto in rete per armatura dei giunti tra le lastre Aquapanel,/images/knauf_prodotti/AquapanelJointTape.webp
Calce idrata,Knauf,Polvere di idrato di calce bianca da diluire con acqua,/images/knauf_prodotti/Calceidrata.webp
Calce idraulica,Knauf,"Legante pronto all’uso per intonaci, interni ed esterni",/images/knauf_prodotti/Calceidraulica.webp
Cemento bianco,Knauf,Cemento bianco Portland per esterni,/images/knauf_prodotti/Cementobianco.webp
Cemento grigio,Knauf,Cemento grigio in grado di offrire un’elevata resistenza alla compressione,/images/knauf_prodotti/Cementogrigio.webp
Cemento rapido,Knauf,Malta cementizia a presa rapida,/images/knauf_prodotti/Cementorapido.webp
Conni S e Conni Elastik 1.2,Knauf,Rivestimento idrosiliconico per sistema cappotto termico,/images/knauf_prodotti/ConniSeConniElastik12.webp
Conni S e Conni Elastik 1.5,Knauf,Rivestimento idrosiliconico per sistema cappotto termico,/images/knauf_prodotti/ConniSeConniElastik15.webp
"Easy Putz 0,5",Knauf,Intonaco minerale puro per ambienti interni,/images/knauf_prodotti/EasyPutz05.webp
"Easy Putz 1,0",Knauf,Intonaco minerale puro per ambienti interni,/images/knauf_prodotti/EasyPutz10.webp
FP 120,Knauf,Intonaco protettivo antincendio a base gesso per interni,/images/knauf_prodotti/FP120.webp
Gesso e scagliola,Knauf,"Prodotto a base di gesso per finiture, rasature e lavorazioni in interno",/images/knauf_prodotti/Gessoescagliola.webp
Malta bastarda,Knauf,"Malta idraulica in polvere pronta all'uso, per interno ed esterno",/images/knauf_prodotti/Maltabastarda.webp
Malta da risanamento deumidificante,Knauf,Malta da intonaco per umidità di risalita,/images/knauf_prodotti/Maltadarisanamentodeumidificante.webp
Malta da risanamento deumidificante - finitura,Knauf,Malta rasante per la finitura di facciate degradate dall'umidità,/images/knauf_prodotti/Maltadarisanamentodeumidificante-finitura.webp
Malta pronta bianca fine e malta bagnata,Knauf,Malta in polvere per la rasatura di intonaci tradizionali,/images/knauf_prodotti/Maltaprontabiancafineemaltabagnata.webp
Malta pronta grigia,Knauf,Malta per intonaci,/images/knauf_prodotti/Maltaprontagrigia.webp
Malta refrattaria,Knauf,Malta refrattaria in polvere ad uso interno ed esterno,/images/knauf_prodotti/Maltarefrattaria.webp
MP3,Knauf,Intonaco di fondo premiscelato a base gesso/calce/perlite,/images/knauf_prodotti/MP3.webp
Pastol Dry,Knauf,Collante rasante premiscelato per incollaggio di pannelli isolanti su supporto in legno,/images/knauf_prodotti/PastolDry.webp
Perlfix,Knauf,Adesivo a base di gesso per fissaggio di lastre e isolastre,/images/knauf_prodotti/Perlfix.webp
Rasante bianco,Knauf,"Rasante per intonaco e calcestruzzo, ad uso interno ed esterno.",/images/knauf_prodotti/Rasantebianco.webp
Rasante bio,Knauf,Rasante di finitura per interni ed esterni,/images/knauf_prodotti/Rasantebio.webp
Rasante grigio,Knauf,"Rasante per intonaco e calcestruzzo, ad uso interno ed esterno.",/images/knauf_prodotti/Rasantegrigio.webp
Reinforcing Mesh 160 g/m2,Knauf,Rete di armatura per sistema cappotto termico,/images/knauf_prodotti/ReinforcingMesh160gm2.webp
Reinforcing Mesh 200 g/m2,Knauf,Rete di armatura per il Sistema Aquapanel,/images/knauf_prodotti/ReinforcingMesh200gm2.webp
Rete a freccia 3D,Knauf,Accessori per la rasatura del sistema cappotto termico,/images/knauf_prodotti/Reteafreccia3D.webp
Rete preformata per bugnature,Knauf,Accessori per la rasatura del sistema cappotto termico,/images/knauf_prodotti/Retepreformataperbugnature.webp
SM 300,Knauf,Rasante collante per sistema cappotto termico,/images/knauf_prodotti/SM300.webp
SM 500,Knauf,Rasante collante per sistema cappotto termico,/images/knauf_prodotti/SM500.webp
SM 700 PRO,Knauf,Rasante collante per sistema cappotto termico,/images/knauf_prodotti/SM700PRO.webp
SM 780,Knauf,Rasante collante per sistema cappotto termico,/images/knauf_prodotti/SM780.webp
AQUAPANEL® Joint Filler & Skim Coating white,Knauf,Stucco per giunti e rasante a base cementizia per lastre Aquapanel per uso interno,/images/knauf_prodotti/AQUAPANELJointFillerSkimCoatingwhite.webp
AQUAPANEL® Q4 Finish,Knauf,Rasante per interni per lastre Aquapanel,/images/knauf_prodotti/AQUAPANELQ4Finish.webp
F2F - Filler To Finish,Knauf,Stucco pronto in pasta per sigillatura dei giunti e rasatura lastre in cartongesso,/images/knauf_prodotti/F2F-FillerToFinish.webp
Finitura,Knauf,"Stucco pronto in pasta, per la rasatura di lastre in cartongesso",/images/knauf_prodotti/Finitura.webp
Fireboard Spachtel,Knauf,Stucco in polvere a base gesso per lastre Fireboard,/images/knauf_prodotti/FireboardSpachtel.webp
Fugenfüller 120,Knauf,Stucco in polvere a base di gesso per la stuccatura dei giunti,/images/knauf_prodotti/Fugenfüller120.webp
Fugenfüller 30,Knauf,Stucco in polvere a base di gesso per la stuccatura dei giunti,/images/knauf_prodotti/Fugenfüller30.webp
Safeboard Spachel,Knauf,Stucco in polvere per lastre Safeboard,/images/knauf_prodotti/SafeboardSpachel.webp
Stucco da riempimento per esterni,Knauf,Stucco a base di gesso per lavorazioni in esterno,/images/knauf_prodotti/Stuccodariempimentoperesterni.webp
Stucco da riempimento per interni,Knauf,Stucco a base di gesso per lavorazioni in interno,/images/knauf_prodotti/Stuccodariempimentoperinterni.webp
Stucco in pasta per muro/legno e stucco fine per superfici,Knauf,Stucco in pasta pronto all'uso,/images/knauf_prodotti/Stuccoinpastapermurolegnoestuccofinepersuperfici.webp
Stucco in pasta Ultralight,Knauf,Stucco in pasta pronto all'uso,/images/knauf_prodotti/StuccoinpastaUltralight.webp
Stucco per riparazioni,Knauf,Stucco in pasta pronto per una veloce riparazione di fughe danneggiate e scolorite.,/images/knauf_prodotti/Stuccoperriparazioni.webp
Tappabuchi rapido,Knauf,Stucco in pasta pronto all'uso,/images/knauf_prodotti/Tappabuchirapido.webp
Uniflott Finish,Knauf,Stucco in polvere per la stuccatura dei giunti tra le lastre in cartongesso,/images/knauf_prodotti/UniflottFinish.webp
Uniflott idro,Knauf,Stucco in polvere per la stuccatura dei giunti tra le lastre in cartongesso,/images/knauf_prodotti/Uniflottidro.webp
Copribordo in acciaio zincato 23/13,Knauf,Copribordo metallico per finitura di spigoli o velette,/images/knauf_prodotti/Copribordoinacciaiozincato2313.webp
Coprigiunto in PVC,Knauf,Accessori per la rasatura del sistema cappotto termico,/images/knauf_prodotti/CoprigiuntoinPVC.webp
Coprigiunto in PVC,Knauf,Giunto di dilatazione in PVC,/images/knauf_prodotti/CoprigiuntoinPVC.webp
Flex Runner,Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili autoportanti,/images/knauf_prodotti/FlexRunner.webp
Giunti di frazionamento KG,Knauf,Coprigiunto per giunti di dilatazione su sistemi a secco per interni,/images/knauf_prodotti/GiuntidifrazionamentoKG.webp
Gocciolatoio in PVC,Knauf,Accessori per la rasatura del sistema cappotto termico,/images/knauf_prodotti/GocciolatoioinPVC.webp
Gocciolatoio in PVC per profilo di partenza,Knauf,Accessori per la rasatura del sistema cappotto termico,/images/knauf_prodotti/GocciolatoioinPVCperprofilodipartenza.webp
Knaufixy GA e GK 30,Knauf,Orditura metallica per sistemi curvi,/images/knauf_prodotti/KnaufixyGAeGK30.webp
Knaufixy GA e GK 50,Knauf,Orditura metallica per sistemi curvi,/images/knauf_prodotti/KnaufixyGAeGK50.webp
Knaufixy GK 75,Knauf,Orditura metallica per sistemi curvi,/images/knauf_prodotti/KnaufixyGK75.webp
Knaufixy L e L2D,Knauf,Orditura metallica per sistemi curvi,/images/knauf_prodotti/KnaufixyLeL2D.webp
Knaufixy T-Plan,Knauf,Orditura metallica per sistemi curvi,/images/knauf_prodotti/KnaufixyT-Plan.webp
MT270 Guarnizione in gomma per sanitari MT,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT270GuarnizioneingommapersanitariMT.webp
MT280 Mensola di supporto top marmo,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT280Mensoladisupportotopmarmo.webp
MT330 Supporto universale per sanitari,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT330Supportouniversalepersanitari.webp
MT340 Supporto universale per sanitari,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT340Supportouniversalepersanitari.webp
Paraspigoli curvi e per angoli variabili,Knauf,Accessori paraspigolo per la finitura degli angoli,/images/knauf_prodotti/Paraspigolicurvieperangolivariabili.webp
Paraspigolo in PVC,Knauf,Accessori per la rasatura del sistema cappotto termico,/images/knauf_prodotti/ParaspigoloinPVC.webp
Profili Omega,Knauf,Profilo metallico a forma di omega,/images/knauf_prodotti/ProfiliOmega.webp
Profilo angolare L 30/30,Knauf,Orditura metallica a forma di L,/images/knauf_prodotti/ProfiloangolareL3030.webp
Profilo angolare L 40/40,Knauf,Orditura metallica a forma di L,/images/knauf_prodotti/ProfiloangolareL4040.webp
Profilo angolare L 50/50,Knauf,Orditura metallica a forma di L,/images/knauf_prodotti/ProfiloangolareL5050.webp
Profilo asolato U 40/100/40 sp. 2 mm,Knauf,Orditura metallica per la realizzazione di vani porta,/images/knauf_prodotti/ProfiloasolatoU4010040sp2mm.webp
Profilo asolato U 40/125/40 sp. 2 mm,Knauf,Orditura metallica per la realizzazione di vani porta,/images/knauf_prodotti/ProfiloasolatoU4012540sp2mm.webp
Profilo asolato U 40/150/40 sp. 2 mm,Knauf,Orditura metallica per la realizzazione di vani porta,/images/knauf_prodotti/ProfiloasolatoU4015040sp2mm.webp
Profilo asolato U 40/50/40 sp. 2 mm,Knauf,Orditura metallica per la realizzazione di vani porta,/images/knauf_prodotti/ProfiloasolatoU405040sp2mm.webp
Profilo asolato U 40/75/40 sp. 2 m,Knauf,Orditura metallica per la realizzazione di vani porta,/images/knauf_prodotti/ProfiloasolatoU407540sp2m.webp
Profilo C Plus 15/50/15,Knauf,Orditura metallica per la realizzazione di controsoffitti e contropareti,/images/knauf_prodotti/ProfiloCPlus155015.webp
Profilo C plus 25/60/25 Gratex,Knauf,Orditura metallica per la realizzazione di controsoffitti antisfondellamento,/images/knauf_prodotti/ProfiloCplus256025Gratex.webp
Profilo C Plus 25/60/25 MgZ,Knauf,Orditura metallica per la realizzazione di controsoffitti e contropareti per esterni,/images/knauf_prodotti/ProfiloCPlus256025MgZ.webp
Profilo C Plus 27/50/27 MgZ,Knauf,Orditura metallica per la realizzazione di controsoffitti e contropareti per esterni,/images/knauf_prodotti/ProfiloCPlus275027MgZ.webp
Profilo C Plus 27/60/27,Knauf,Orditura metallica per la realizzazione di controsoffitti e contropareti,/images/knauf_prodotti/ProfiloCPlus276027.webp
Profilo C Plus 27/60/27 MgZ,Knauf,Orditura metallica per la realizzazione di controsoffitti e contropareti per esterni,/images/knauf_prodotti/ProfiloCPlus276027MgZ.webp
"Profilo C Plus 27/60/27 sp. 0,8 mm MgZ",Knauf,Orditura metallica per la realizzazione di controsoffitti e contropareti per esterni,/images/knauf_prodotti/ProfiloCPlus276027sp08mmMgZ.webp
Profilo di irriggidimento 11/11,Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/Profilodiirriggidimento1111.webp
Profilo di partenza in alluminio,Knauf,Accessori per sistema cappotto termico,/images/knauf_prodotti/Profilodipartenzainalluminio.webp
"Profilo F12,5 per velette",Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/ProfiloF125pervelette.webp
Profilo F15 per velette,Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/ProfiloF15pervelette.webp
Profilo guida U 100/100/100 sp. 1 mm MgZ,Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU100100100sp1mmMgZ.webp
Profilo guida U 100/150/100 sp. 1 mm MgZ,Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU100150100sp1mmMgZ.webp
Profilo guida U 100/75/100 sp. 1 mm MgZ,Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU10075100sp1mmMgZ.webp
Profilo guida U 25/25/25 Gratex,Knauf,Orditura metallica per la realizzazione di controsoffitti antisfondellamento,/images/knauf_prodotti/ProfiloguidaU252525Gratex.webp
Profilo guida U 25/25/25 MgZ,Knauf,Orditura metallica per la realizzazione di controsoffitti e contropareti per esterni,/images/knauf_prodotti/ProfiloguidaU252525MgZ.webp
Profilo guida U 30/15/30,Knauf,Orditura metallica per la realizzazione di controsoffitti e contropareti,/images/knauf_prodotti/ProfiloguidaU301530.webp
Profilo guida U 30/27/30,Knauf,Orditura metallica per la realizzazione di controsoffitti e contropareti,/images/knauf_prodotti/ProfiloguidaU302730.webp
Profilo guida U 30/27/30 MgZ,Knauf,Orditura metallica per la realizzazione di controsoffitti e contropareti per esterni,/images/knauf_prodotti/ProfiloguidaU302730MgZ.webp
"Profilo guida U 40/100/40 sp. 0,6 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfiloguidaU4010040sp06mm.webp
