name,brand,description,image_url
Ruota DD-BW cpl,Hilti,Piastre base e accessori per piastra base,/images/hilti_prodotti/RuotaDD-BWcpl.webp
Piastra base a vuoto DD-HD30-VBP,Hilti,Piastre base e accessori per piastra base,/images/hilti_prodotti/PiastrabaseavuotoDD-HD30-VBP.webp
Ruote DD-HD30-W,Hilti,Piastre base e accessori per piastra base,/images/hilti_prodotti/RuoteDD-HD30-W.webp
Piastra base a vuoto DD-HD30-VBPP,Hilti,Piastre base e accessori per piastra base,/images/hilti_prodotti/PiastrabaseavuotoDD-HD30-VBPP.webp
Piastra base a vuoto DD-ST-VBP 120/160,Hilti,Piastre base e accessori per piastra base,/images/hilti_prodotti/PiastrabaseavuotoDD-ST-VBP120160.webp
AF-CA L + DD-ST 150/160-D,Hilti,Unità di avanzamento automatico Cut Assist per aiutare il processo di foratura con sistemi di carotaggio a diamante a telaio - da utilizzare con la DD 150-U (03),/images/hilti_prodotti/AF-CALDD-ST150160-D.webp
AF-CA H + DD-HD 30 CA + DD HD30 ES,Hilti,Unità di avanzamento automatico Cut Assist per aiutare il processo di foratura con sistemi di carotaggio a diamante a telaio - da utilizzare con la DD 250-CA,/images/hilti_prodotti/AF-CAHDD-HD30CADDHD30ES.webp
AF-CA H + ind. Pr. DD HD30 ES,Hilti,Unità di avanzamento automatico Cut Assist per aiutare il processo di foratura con sistemi di carotaggio a diamante a telaio - da utilizzare con la DD 250-CA,/images/hilti_prodotti/AF-CAHindPrDDHD30ES.webp
Unità di avanzamento automatico DD AF-CA,Hilti,Unità di alimentazione automatica per aiutare il processo di foratura con sistemi di carotatura a diamante - utilizzabile per la DD 350-CA e DD 500-CA,/images/hilti_prodotti/UnitàdiavanzamentoautomaticoDDAF-CA.webp
Pompa a vuoto DD VP-U 230V,Hilti,Pompe a vuoto per il fissaggio di sistemi di carotaggio diamantato senza necessità di foratura e ancoraggio,/images/hilti_prodotti/PompaavuotoDDVP-U230V.webp
Tagliamuri DST 10-CA,Hilti,"Tagliamuri elettrico leggero con sistema automatico Cut Assist, telecomando wireless ed e-box interna per il taglio di pareti a secco e a umido",/images/hilti_prodotti/TagliamuriDST10-CA.webp
2° Tagliamuri DST 20-CA,Hilti,"Tagliamuri elettrica per lavori di taglio difficili, con assistenza al taglio ed elettronica di controllo a bordo (senza centralina elettrica esterna)",/images/hilti_prodotti/2TagliamuriDST20-CA.webp
Kit di conversione per taglio a filo DSW 2005-TS,Hilti,Kit taglio a filo per convertire la tagliamuri DST 20-CA,/images/hilti_prodotti/KitdiconversionepertaglioafiloDSW2005-TS.webp
Tagliamuri a filo DSW 1510-CA,Hilti,"Tagliamuri a filo elettrica (16 kW) progettata per un più semplice funzionamento in applicazioni di taglio intensivo con tensione automatica del filo, guida automatica del taglio e telecomando wireless",/images/hilti_prodotti/TagliamuriafiloDSW1510-CA.webp
Tagliamuri a filo DSW 3018-E,Hilti,Tagliamuri a filo elettrica (30 kW) ad alta potenza per eccellenti prestazioni di taglio intensivo,/images/hilti_prodotti/TagliamuriafiloDSW3018-E.webp
Sega da taglio obliquo cordless SM 60-22,Hilti,"Sega da taglio obliquo composta a doppio angolo di inclinazione con capacità di taglio trasversale fino a 100x355 mm│4 “x 13-3/4"" (piattaforma a batteria Nuron)",/images/hilti_prodotti/SegadataglioobliquocordlessSM60-22.webp
Seghetto frontale SR 6-22,Hilti,Seghetto frontale cordless per lavori di demolizione e taglio pesanti con il massimo comfort e velocità (piattaforma della batteria Nuron),/images/hilti_prodotti/SeghettofrontaleSR6-22.webp
Seghetto frontale SR 4-22 utilizzabile con una sola mano,Hilti,"Seghetto frontale a batteria brushless compatto e leggero, utilizzabile con una sola mano per le demolizioni quotidiane e per tagli rapidi e precisi (piattaforma a batteria Nuron)",/images/hilti_prodotti/SeghettofrontaleSR4-22utilizzabileconunasolamano.webp
Sega circolare a batteria SC 30WR-22,Hilti,"Sega circolare a batteria con un'amplissima gamma di profondità di taglio, per tagli precisi fino a 70 mm│2-5/8"" di profondità (piattaforma batteria Nuron)",/images/hilti_prodotti/SegacircolareabatteriaSC30WR-22.webp
Sega circolare cordless per legno SC 6WL-22,Hilti,"Sega circolare cordless per il taglio del legno fino a 60 mm | 2-3/8"" con una lama universale per legno più veloce di diametro 165 mm | 6-1/2""",/images/hilti_prodotti/SegacircolarecordlessperlegnoSC6WL-22.webp
Sega a batteria per tagli dal pieno SC 6WP-22,Hilti,"Sega circolare di precisione per tagli dal pieno con elevato tasso di captazione della polvere per tagli diritti puliti e con il massimo controllo, nel legno fino a 53 mm│2-1/8"" di profondità, con binario di guida",/images/hilti_prodotti/SegaabatteriapertaglidalpienoSC6WP-22.webp
