name,brand,descrizione,categoria,image_url
Kit Batteria e Caricabatteria 18V (1x 5.0Ah),ryobi,"1 batteria 5.0Ah Lithium+ e caricabatteria Batterie con tecnologia Lithium+ che garantisce più potenza, più autonomia e più durata nel tempo rispetto alla precedente generazione di batterie litio 4 indicatori di stato di carica (100%, 75%, 50%, 25%)",pulizia,/images/ryobi_prodotti/KitBatteriaeCaricabatteria18V1x50Ah.webp
Kit Batteria e Caricabatteria 18V (2x 5.0Ah),ryobi,"2 batterie 5.0Ah Lithium+ e caricabatteria Batterie con tecnologia Lithium+ che garantisce più potenza, più autonomia e più durata nel tempo rispetto alla precedente generazione di batterie litio 4 indicatori di stato di carica (100%, 75%, 50%, 25%)",pulizia,/images/ryobi_prodotti/KitBatteriaeCaricabatteria18V2x50Ah.webp
RB4L30X2,ryobi,"La potente batteria USB Lithium™ e Power Bank da 3,0 Ah mantiene i tuoi strumenti in funzione più a lungo Collega la batteria al telefono per ricaricarlo grazie alla funzione power bank Premendo il pulsante verde con l'icona della batteria è possibile controllare in modo rapido e semplice il livello di carica",pulizia,/images/ryobi_prodotti/RB4L30X2.webp
RB18L25G,ryobi,"Potente batteria da 2.5Ah Lithium+ 4 indicatori di stato di carica (100% 75% 50% 25%) Dotata di tecnologia Intellicell™, ogni cella della batteria è monitorata singolarmente per massimizzarne la potenza, la durata nel tempo e la sicurezza",pulizia,/images/ryobi_prodotti/RB18L25G.webp
RC18115-140Z,ryobi,Descrizione non trovata,pulizia,/images/ryobi_prodotti/RC18115-140Z.webp
RC18120-242X,ryobi,"1 batteria 4.0Ah Lithium+, 1 batteria 2.0Ah Lithium+ e caricabatteria Batterie con tecnologia Lithium+ che garantisce più potenza, più autonomia e più durata nel tempo rispetto alla precedente generazione di batterie litio 4 indicatori di stato di carica (100%, 75%, 50%, 25%)",pulizia,/images/ryobi_prodotti/RC18120-242X.webp
RAR101,ryobi,accessorio per fresa,accessori,/images/ryobi_prodotti/RAR101.webp
Lama per sega circolare 150mm,ryobi,"Compatibile con LCS180 / RWSL1801 Lama 18 denti, alesaggio 10mm",accessori,/images/ryobi_prodotti/Lamapersegacircolare150mm.webp
Lama 40cm,ryobi,"Compatibile con RLM3640LI, RLM3640LI2, RLM36X40H, RLM36X40H40, RLM36X40H50, RLM36X40L, RLM18X40H240, OLM18X40H.",accessori,/images/ryobi_prodotti/Lama40cm.webp
Guanti da giardinaggio imbottiti (Taglia M),ryobi,Palmo imbottito e rinforzato per un comfort anche per lunghi utilizzi Chiusura a strappo Impermeabili Touch screen,accessori,/images/ryobi_prodotti/GuantidagiardinaggioimbottitiTagliaM.webp
10 Fogli Abrasivi 1/3 Foglio,ryobi,"Compatibilità con i modelli: ESS3215VHG, ESS280RV, ESS200RS 10 fogli abrasive: 4x #60, 3x #100, 3x #150",accessori,/images/ryobi_prodotti/10FogliAbrasivi13Foglio.webp
RAR102,ryobi,"Punta con finitura liscia Compatibilità universale con gli utensili rotativi Ryobi® e con qualsiasi altro utensile rotativo con capacità di serraggio di 3,2 mm (1/8"") Ideale per lavorare su superfici metalliche morbide, plastica, ogni tipo di legno, gomma, mattoni, pietra e calcestruzzo. --- ---",accessori,/images/ryobi_prodotti/RAR102.webp
Lama 165mm per sega circolare,ryobi,accessorio per sega ryobi,accessori,/images/ryobi_prodotti/Lama165mmpersegacircolare.webp
Kit 12pz punte da legno,ryobi,Descrizione non trovata,accessori,/images/ryobi_prodotti/Kit12pzpuntedalegno.webp
RAR103,ryobi,"Compatibilità universale con gli utensili rotativi Ryobi® e con qualsiasi altro utensile rotativo con capacità di serraggio di 3,2 mm (1/8"") Ideale per lavorare su plexiglass, gomma, plastica, metalli morbidi, legno, mattoni, pietra e calcestruzzo --- ---",accessori,/images/ryobi_prodotti/RAR103.webp
Lama Sega Circolare 184mm,ryobi,Disco 184mm 24 denti al carburo di tungsteno Compatibile con tutte le Seghe Circolari 184mm,accessori,/images/ryobi_prodotti/LamaSegaCircolare184mm.webp
Guanti Anti-taglio Classe 2 (Taglia S),ryobi,"Classe 2 (protezione velocità catena fino a 24 m/s) compatibile con qualsiasi motosega Ryobi Pelle di capra premium per comfort, traspirabilità e grip extra Touch screen sulla nocca dell'indice destro",accessori,/images/ryobi_prodotti/GuantiAnti-taglioClasse2TagliaS.webp
Kit 8pz punte SDS-Plus,ryobi,kit punte ryobi,accessori,/images/ryobi_prodotti/Kit8pzpunteSDS-Plus.webp
Kit 10 carte abrasive,ryobi,"Compatibile con utensile multifunzione RMT1201 / RMT1801 / RMT200S 10 Fogli abrasivi: 3 x #60, 3 x #80, 4 x #120",accessori,/images/ryobi_prodotti/Kit10carteabrasive.webp
Kit 6pz dischi 125mm per smerigliatrice,ryobi,1x disco 125mm diamantato 5x dischi 125mm da taglio Compatibili con smerigliatrici 125mm,accessori,/images/ryobi_prodotti/Kit6pzdischi125mmpersmerigliatrice.webp
RAR104,ryobi,"Fresa ad alta velocità a forma cilindrica ideale perintagliare o incidere materiali duri. Finitura ruvida che consente un'asportazione profonda del materiale. Grazie alla sua forma, è possibile realizzare tagli piatti e tagli a V. Compatibilità universale con gli utensili rotativi Ryobi® e con qualsiasi altro utensile rotativo con capacità di serraggio di 3,2 mm (1/8"") --- ---",accessori,/images/ryobi_prodotti/RAR104.webp
Lama 46cm,ryobi,Compatibile con RLM36X46H50HI e RLM36X46L5F,accessori,/images/ryobi_prodotti/Lama46cm.webp
Kit 5pz punte muro,ryobi,Punte muro x 5 (4/5/6/8/10mm) Per lavori con trapani a percussione Ideali su mattone Tagliente in carburo per massima durata,accessori,/images/ryobi_prodotti/Kit5pzpuntemuro.webp
10 Fogli Abrasivi 125mm per Levigatrice Rotorbitale,ryobi,Compatibile con ROS300,accessori,/images/ryobi_prodotti/10FogliAbrasivi125mmperLevigatriceRotorbitale.webp
RAR105,ryobi,"La fresa a forma conica ad alta velocità è ideale per: intagliare o incidere, ottenere una finitura ruvida quando si modella, intarsiare, realizzare scanalature o fori conici. Compatibilità universale con gli utensili rotativi Ryobi® e con qualsiasi altro utensile rotativo con capacità di serraggio di 3,2 mm (1/8"") --- ---",accessori,/images/ryobi_prodotti/RAR105.webp
Lama per sega circolare 190mm,ryobi,"Compatibile con EWS1266HG / RWS1250-G / RWS1400-K / RWS1600-K 18 denti, alesaggio 16mm",accessori,/images/ryobi_prodotti/Lamapersegacircolare190mm.webp
Kit 13pz punte HSS-G,ryobi,"Punte HSS-G x 13 (1.5, 1, 2, 2.5, 3, 3.2, 3.5, 4, 4.5, 4.8, 5, 5.5, 6, 6.5mm) Per trapani avvitatori e trapani a percussione (da utilizzare senza percussione attiva) Elevata qualità di fori su metallo",accessori,/images/ryobi_prodotti/Kit13pzpunteHSS-G.webp
10 fogli abrasivi per levigatrice palmare,ryobi,Compatibile con CCC180MHG 10 fogli abrasivi: 3x #60; 3x #80; 4x #120,accessori,/images/ryobi_prodotti/10fogliabrasiviperlevigatricepalmare.webp
RAR106,ryobi,"È in grado di creare forme, scanalature e incisioni su diversi materiali. Compatibilità universale con gli utensili rotativi Ryobi® e con qualsiasi altro utensile rotativo con capacità di serraggio di 3,2 mm (1/8"") Ideale per lavorare su superfici metalliche morbide, plastica, gomma, mattoni, pietra, calcestruzzo e tutti i tipi di legno --- ---",accessori,/images/ryobi_prodotti/RAR106.webp
Lama 33cm,ryobi,Compatibile con RLM18X33H40,accessori,/images/ryobi_prodotti/Lama33cm.webp
Kit 3 guide di taglio per seghe circolari,ryobi,"3 x Guide di taglio da 408mm, totale 1220mm; 2 x Morsetti Compatibile con RWS1250 / RWS1400 / RWS1600",accessori,/images/ryobi_prodotti/Kit3guideditaglioperseghecircolari.webp
Kit 6pz dischi 115mm per smerigliatrice,ryobi,1x disco 115mm diamantato 5x dischi 115mm da taglio Compatibili con smerigliatrici 115mm,accessori,/images/ryobi_prodotti/Kit6pzdischi115mmpersmerigliatrice.webp
30 fogli abrasivi misti,ryobi,"1⁄3 foglio: 4x #80; 3x #100; 3x #120 , delta: 4x #80; 3x #100; 3x #120, prolunga: 4x #80; 3x #100; 3x #120 Compatibile con EMS180RV",accessori,/images/ryobi_prodotti/30fogliabrasivimisti.webp
RAR107,ryobi,"Realizzata in carburo di tungsteno, questa punta è ideale per sagomare, smerigliare o levigare diversi materiali duri. Per i tagli utilizzare i profili della fresa Compatibilità universale con gli utensili rotativi Ryobi® e con qualsiasi altro utensile rotativo con capacità di serraggio di 3,2 mm (1/8"") --- ---",accessori,/images/ryobi_prodotti/RAR107.webp
Catena 40cm,ryobi,"Compatibile con serie RCS38, serie RCS40 e serie RCS42",accessori,/images/ryobi_prodotti/Catena40cm.webp
Kit 60pz foratura e avvitatura,ryobi,kit punte ryobi,accessori,/images/ryobi_prodotti/Kit60pzforaturaeavvitatura.webp
Flangia FIXTEC M14,ryobi,1 pz flangia FIXTEC Per smerigliatrici angolari con filetto M14 Fissaggio senza chiave,accessori,/images/ryobi_prodotti/FlangiaFIXTECM14.webp
20 fogli abrasivi per levigatrice palmare,ryobi,"20 Fogli abrasivi: delta: 4x #80, 3x #100, 3x #120, prolunga: 4x #80, 3x #100, 3x #120 Compatibile con EPS80RS / EPS70",accessori,/images/ryobi_prodotti/20fogliabrasiviperlevigatricepalmare.webp
RAR108,ryobi,"Realizzata in carburo di tungsteno, questa fresa a forma di lancia è perfetta per lavorare su materiali duri come smerigliare o modellare. Per effettuare i tagli utilizzare i lati dell'inserto e non la punta. Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con serraggio da 3,2 mm (1/8""). --- ---",accessori,/images/ryobi_prodotti/RAR108.webp
Set 5pz nastri abasivi,ryobi,nastri abasivi,accessori,/images/ryobi_prodotti/Set5pznastriabasivi.webp
Kit 90pz foratura e avvitatura,ryobi,"Kit di foratura da 90 pezzi. Il Kit contiene: 27 x 25 mm, punte per cacciavite (PH1, 2 x PH2, PH3, PZ1, 4 x PZ2, PZ3, TX10, TX15, 2 x TX20, 4 x TX25, TX27, 4 x TX30, HEX3, HEX4, HEX5), 1 x portapunte, 6 x 50 mm punte per cacciavite (PH2, PZ2, 2 x TX25, 2 x TX30), 21 x punte HSS in ossido nero (2 x 1.5, 2 x 2.5, 3, 2 x 3.5, 3 x 4, 2 x 4.5, 3 x 5, 6, 2 x 6.5, 2 x 6. 5, 2, 2 x 2,5, 3, 2 x 3,5, 3 x 4, 2 x 4,5, 3 x 5, 6, 2 x 6. 5, 2 x 8, 10 mm), 4 x punte a forchetta (12, 16, 19, 25 mm), 5 x punte Brad (3, 4, 5, 7, 8 mm), 5 x punte per muratura (4, 5, 6, 8, 10 mm), 8 x cacciadadi non magnetici (5, 5.5, 6, 7, 8, 9, 10, 11mm), 4 fermi per trapano (3, 5, 6, 8 mm), 4 seghe a tazza HCS (32, 38, 45, 54 mm), 1 mandrino, 1 chiave esagonale, 1 svasatore affilato da 90°, 1 punzone da centro.",accessori,/images/ryobi_prodotti/Kit90pzforaturaeavvitatura.webp
Kit 100pz foratura e avvitatura,ryobi,"Questo kit è ideale per forare nel legno, metallo e plastica. Ideale per i progetti di bricolage Kit per foratura e avvitatura da 100 pezzi. 43 x 25mm, punte per cacciavite (PH1, 2 x PH2, PH3, 2 x PZ1, 4 x PZ2, 2 x PZ3, TX6, TX7, TX8, TX10, TX15, 4 x TX20, 4 x TX25, TX27, 4 x TX30, TX40, HEX1.5, HEX2, HEX2.5, HEX3, HEX3.5, SQ1, SQ2, SQ3, SL4-5, SL6-8), 1 porta punte, 13 punte per cacciavite da 50 mm (PH1, PH2, PH3, PZ1, 2 x PZ2, PZ3, TX15, 2 x TX20, 2 x TX25, 2 x TX30), 21 punte in ossido nero HSS (2 x 1.5, 2 x 2, 4 x 2.5, 2 x 3.2, 2 x 4, 5, 5.5, 6, 6.5, 8, 10, 13mm), 3 punte a bandiera (12, 19, 25mm), 5 punte con tagliente (4, 5, 7, 8, 10 mm), 5 punte muratura (4, 6, 7, 8, 9 mm) 4 bussole (6, 8, 10, 11 mm), 4 collari di arresto profondità (3, 4.5, 6, 8 mm), 1 chiave esagonale",accessori,/images/ryobi_prodotti/Kit100pzforaturaeavvitatura.webp
RAR110,ryobi,"Punta diamantata per incidere finemente su materiali duri. Garantisce una finitura liscia Compatibilità universale con gli utensili rotativi Ryobi® e qualsiasi altro utensile rotativo con serraggio da 3,2 mm. Ideale per lavorare su materiali come metallo, vetro, rame, ceramica e piastrelle --- ---",accessori,/images/ryobi_prodotti/RAR110.webp
Lama 37cm,ryobi,"Lama di ricambio per rasaerba a batteria 37cm, compatibile con i modelli che iniziano con RY18LM37A, RY18LMX37A e RY18LMH37A",accessori,/images/ryobi_prodotti/Lama37cm.webp
Lama per troncatrice 216mm,ryobi,"Compatibile con EMS216L 48 denti TCT, alesaggio 30mm",accessori,/images/ryobi_prodotti/Lamapertroncatrice216mm.webp
RAR111-3,ryobi,Set di 3pz lame da intaglio ideali per intagliare il legno e rimuovere la vernice Compatibile con RPC4-120G,accessori,/images/ryobi_prodotti/RAR111-3.webp
Catena 30cm per Elettroseghe a batteria,ryobi,"Compatibile con RCS36, OCS1830 e RY36CSX30B",accessori,/images/ryobi_prodotti/Catena30cmperElettrosegheabatteria.webp
Lama per troncatrice 254mm,ryobi,"Compatibile con EMS254L / ETMS1825HG / RTMS1800-G / ETS1825HG / ETS1525SCHG / ETS1526ALHG / ETS1526HG / ETS1800-G / RTS1800ES-G / RTS1800S-G / RTS1800EF-G 24 denti TCT, alesaggio 30mm",accessori,/images/ryobi_prodotti/Lamapertroncatrice254mm.webp
Lama per troncatrice 254mm,ryobi,"Compatibile con EMS254L / ETMS1825HG / RTMS1800-G / ETS1825HG / ETS1525SCHG / ETS1526ALHG / ETS1526HG / ETS1800-G / RTS1800ES-G / RTS1800S-G / RTS1800EF-G 48 denti TCT, alesaggio 30mm",accessori,/images/ryobi_prodotti/Lamapertroncatrice254mm.webp
Catena 45cm,ryobi,Compatibile serie RCS48 e serie RCS51,accessori,/images/ryobi_prodotti/Catena45cm.webp
Set 3pz nastri abrasivi per lima a nastro,ryobi,"Set 3 nastri per lima a nastro (1 x 60 grana, 1 x 80 grana, 1 x 120 grana) Compatibili con R18PF-0 (nastri 13 x 457mm) Ideali per levigatura di differenti materiali in spazi ristretti",accessori,/images/ryobi_prodotti/Set3pznastriabrasiviperlimaanastro.webp
Catena 35cm,ryobi,Compatibile con RCS36X3550HI,accessori,/images/ryobi_prodotti/Catena35cm.webp
Filo – 1.2mm x 15m,ryobi,"Compatibile con RLT3025F, RLT3025S, RLT3023 e RLT3123",accessori,/images/ryobi_prodotti/Filo12mmx15m.webp
Filo – 1.6mm x 15m,ryobi,"Compatibile con RLT4025S, RLT5027, RLT6030, RLT1825LI, RLT183113, RLT1830H13-H15, OLT1825, OLT1831, RLT1830Li",accessori,/images/ryobi_prodotti/Filo16mmx15m.webp
Filo da 15m 2.0mm,ryobi,"Compatibile con RLT36, RLT36C33, RLT36C33",accessori,/images/ryobi_prodotti/Filoda15m20mm.webp
"Barra 35cm / 14""",ryobi,Barra 35cm di ricambio Compatibile con RY36CSX35A,accessori,/images/ryobi_prodotti/Barra35cm14.webp
Filo – 2.0mm x 50m,ryobi,"Compatibile con RLT36, RLT36C3325, RLT36C33",accessori,/images/ryobi_prodotti/Filo20mmx50m.webp
"Catena 35cm / 14""",ryobi,Catena 35cm di ricambio Compatibile con RY36CSX35A,accessori,/images/ryobi_prodotti/Catena35cm14.webp
Filo – 2.4mm x 15m,ryobi,"Compatibile con serie RFT254, serie RLT26, serie RLT30, serie RLT430, serie RBC26 , serie RBC30, serie RBC30, serie RBC40, serie RBC42, serie RBC430, serie RBC52",accessori,/images/ryobi_prodotti/Filo24mmx15m.webp
Filo – 2.4mm x 50m,ryobi,"Compatibile con serie RFT254, serie RLT26, serie RLT30, serie RLT430, serie RBC26 , serie RBC30, serie RBC30, serie RBC40, serie RBC42, serie RBC430, serie RBC52",accessori,/images/ryobi_prodotti/Filo24mmx50m.webp
Catena per Elettrosega Compatta 20cm,ryobi,Compatibile con l'Elettrosega Compatta Ryobi 18V 20cm RY18CS20A,accessori,/images/ryobi_prodotti/CatenaperElettrosegaCompatta20cm.webp
Filo - 2.4mm x 25m,ryobi,Compatibile con i tagliabordi-decespugliaori a motore,accessori,/images/ryobi_prodotti/Filo-24mmx25m.webp
Catena 10 cm per elettrosega da potatura 18V brushless,ryobi,Compatibile con elettrosega da potatura RY18PSX10A 18V Brushless con barra da 10 cm,accessori,/images/ryobi_prodotti/Catena10cmperelettrosegadapotatura18Vbrushless.webp
Borsa di trasporto per elettroseghe,ryobi,Adatta per qualsiasi elettrosega Ryobi 18V o 36V Vaschetta interna in plastica nera rimovibile per raccogliere eventuali perdite di olio della motosega Apertura rinforzata adatta a qualsiasi lunghezza della barra della motosega,accessori,/images/ryobi_prodotti/Borsaditrasportoperelettroseghe.webp
Filo Whisper™ da 1.6mm (15 metri),ryobi,"La linea Whisper™ è più silenziosa di 4,8 dB rispetto al RAC101 grazie al suo profilo aerodinamico a spirale, il che significa che potete usare il vostro tagliabordi o decespugliatore senza disturbare i vicini. Il design a spirale garantisce una maggiore durata rispetto alla precedente linea Ryobi. Grazie al doppio materiale, è meno probabile che il filo si sfilacci o si spezzi durante l'uso.",accessori,/images/ryobi_prodotti/FiloWhisperda16mm15metri.webp
Filo Whisper™ da 1.6mm (lunghezza 97 metri),ryobi,"La linea di fili Whisper™ è più silenziosa di 4,8 dB rispetto al RAC101 grazie al suo profilo aerodinamico, il che significa che potete usare il vostro tagliaerba senza disturbare i vicini. Il design a spirale garantisce una maggiore durata rispetto alla precedente linea Ryobi. Grazie al doppio materiale, è meno probabile che il filo si sfilacci o si spezzi durante l'uso.",accessori,/images/ryobi_prodotti/FiloWhisperda16mmlunghezza97metri.webp
"Filo da 2,0 mm Whisper™ per tagliabordi e decespugliatori (15 m)",ryobi,"La nuova linea di accessori Whisper™ per tagliabordi e decespugliatori è più silenziosa di 6,4 dB rispetto al precendete modello RAC102 grazie al suo profilo aerodinamico, il che significa che potete usare il vostro strumento con la certezza che non disturberà i vostri vicini. Il design a spirale garantisce una maggiore durata rispetto alla precedente linea Ryobi. Grazie al doppio materiale, è più resistente e non correrete il rischio che il filo si sfilacci o si spezzi durante l'uso.",accessori,/images/ryobi_prodotti/Filoda20mmWhisperpertagliabordiedecespugliatori15m.webp
"Filo da 2,0 mm Whisper™ per tagliabordi e decespugliatori (63 metri)",ryobi,"La linea di nuovi fili Whisper™ è più silenziosa di 6,4 dB rispetto al RAC102 grazie al suo profilo aerodinamico, il che significa che potete usare il vostro tagliaerba con la certezza che non disturberà i vostri vicini. Il design a spirale garantisce una maggiore durata rispetto alla precedente linea Ryobi. Grazie al doppio materiale, è meno probabile che il filo si sfilacci o si spezzi durante l'uso.",accessori,/images/ryobi_prodotti/Filoda20mmWhisperpertagliabordiedecespugliatori63metri.webp
"Filo da 2,4 mm Whisper™ per tagliabordi e decespugliatori (15 m)",ryobi,"La linea di fili Whisper™ per tagliabordi e decespugliatori è più silenziosa di 13,7 dB rispetto al RAC104 grazie al suo profilo aerodinamico, il che significa che potete usare il vostro tagliaerba con la certezza che non disturberà i vostri vicini. Il design a spirale garantisce una maggiore durata rispetto alla precedente linea Ryobi. Grazie al doppio materiale, è meno probabile che il filo si sfilacci o si spezzi durante l'uso.",accessori,/images/ryobi_prodotti/Filoda24mmWhisperpertagliabordiedecespugliatori15m.webp
Catena da 6” / 15cm compatibile con la sega da potatura RY18PS15A 18V con barra da15cm,ryobi,Catena da 6” / 15cm compatibile con la sega da potatura RY18PS15A 18V con barra da15cm,accessori,/images/ryobi_prodotti/Catenada615cmcompatibileconlasegadapotaturaRY18PS15A18Vconbarrada15cm.webp
"Filo da 2,4 mm Whisper™ per tagliabordi e decespugliatori (44 m)",ryobi,"La linea di fili Whisper™ per tagliabordi e decespugliatori è più silenziosa di 13,7 dB rispetto al RAC104 grazie al suo profilo aerodinamico, il che significa che potete usare il vostro tagliaerba con la certezza che non disturberà i vostri vicini. Il design a spirale garantisce una maggiore durata rispetto alla precedente linea Ryobi. Grazie al doppio materiale, è meno probabile che il filo si sfilacci o si spezzi durante l'uso.",accessori,/images/ryobi_prodotti/Filoda24mmWhisperpertagliabordiedecespugliatori44m.webp
RAR201,ryobi,"Mola in cotone ideale per lucidare a specchio metalli, gioielli o per realizzare piccoli dettagli sulle carrozzerie dell'auto . Compatibilità universale con gli utensili rotativi Ryobi® e con qualsiasi altro utensile rotativo con capacità di serraggio di 3,2 mm (1/8"") Ideale per lavorare tutti i tipi di metalli come rame, plastica, plexiglass e ottone. ---",accessori,/images/ryobi_prodotti/RAR201.webp
2 lame per pialla,ryobi,Compatibile con EPN7582NHG / EPN6082CHG 2 lame da 82mm,accessori,/images/ryobi_prodotti/2lameperpialla.webp
Catena 20cm,ryobi,Compatibile con potatori 18V ONE+™,accessori,/images/ryobi_prodotti/Catena20cm.webp
Lama 36cm,ryobi,Compatibile con RLM15E36H,accessori,/images/ryobi_prodotti/Lama36cm.webp
Imbragatura per potatori e tagliasiepi estensibili,ryobi,Permette di scaricare il peso dell'utensile e lavorare più agevolmente Compatibile con tutti i potatori e tagliasiepi modulari regolabili,accessori,/images/ryobi_prodotti/Imbragaturaperpotatorietagliasiepiestensibili.webp
Set di cuffie per la pulitura/lucidatura,ryobi,"Ideale per la lucidatura e la rimozione di cera, pulitira e asciugatura di superfici. 1 cuffia per la lucidatura, 1 cuffia per la pulitura",accessori,/images/ryobi_prodotti/Setdicuffieperlapulituralucidatura.webp
RAR202-2,ryobi,"Spazzole metalliche in acciaio inox da 17 e 19 mm, ideali per rimuovere la ruggine dalle superfici metalliche Compatibilità universale con gli utensili rotativi Ryobi® e con qualsiasi altro utensile rotativo con capacità di serraggio di 3,2 mm (1/8"") Ideale per lavorare su diverse tipologie di metalli, plastica, legno, argento e rame --- ---",accessori,/images/ryobi_prodotti/RAR202-2.webp
2 lame per pialla,ryobi,Compatibile con CPL180MHG 2 lame da 50mm,accessori,/images/ryobi_prodotti/2lameperpialla.webp
Imbragatura Vertebrae+ per decespugliatori e tagliabordi a motore,ryobi,Compatibile con decespugliatori e tagliabordi a motore,accessori,/images/ryobi_prodotti/ImbragaturaVertebraeperdecespugliatorietagliabordiamotore.webp
Coperchio e bobina 2mm,ryobi,Compatibile con RLT36C3325,accessori,/images/ryobi_prodotti/Coperchioebobina2mm.webp
Lama 33cm,ryobi,Compatibile con RLM13E33S,accessori,/images/ryobi_prodotti/Lama33cm.webp
Spugna per applicazione 125mm per lucidatrice,ryobi,"Spugna per applicazione su auto e rimozione piccoli difetti Attacco con velcro per un cambio rapido e semplice Diametro 125mm, compatibile con lucidatrice R18P ONE+™",accessori,/images/ryobi_prodotti/Spugnaperapplicazione125mmperlucidatrice.webp
Prolunga per Forbici tosaerba / sagomatore,ryobi,Garantisce una resatura confortevole con le forbici tosaerba / sagomatore OGS1822 Asta telescopica regolabile per utenti di ogni altezza,accessori,/images/ryobi_prodotti/ProlungaperForbicitosaerbasagomatore.webp
2 Coltelli Pialla 318mm,ryobi,2x coltelli pialla 318mm,accessori,/images/ryobi_prodotti/2ColtelliPialla318mm.webp
Lama 40cm,ryobi,Compatibile con RLM18E40H,accessori,/images/ryobi_prodotti/Lama40cm.webp
Spugna per lucidatura 125mm per lucidatrice,ryobi,"Spugna per lucidatura su auto e finitura Attacco con velcro per un cambio rapido e semplice Diametro 125mm, compatibile con lucidatrice R18P ONE+™",accessori,/images/ryobi_prodotti/Spugnaperlucidatura125mmperlucidatrice.webp
RAR204,ryobi,"Ruota con setole con grana 120, ideale per pulire e lucidare allo stesso tempo permettendovi di lavorare anche le aree più difficili da raggiungere. Perfetta per rimuovere l'ossido dai metalli arrugginiti o della vecchia vernice presente su legno senza danneggiare la superficie. Compatibilità universale con gli utensili rotativi Ryobi® e con qualsiasi altro utensile rotativo con capacità di serraggio di 3,2 mm (1/8"") --- ---",accessori,/images/ryobi_prodotti/RAR204.webp
Spugna per cera 125mm per lucidatrice,ryobi,"Spugna per applicazione cera e protettivi su auto Attacco con velcro per un cambio rapido e semplice Diametro 125mm, compatibile con lucidatrice R18P ONE+™",accessori,/images/ryobi_prodotti/Spugnapercera125mmperlucidatrice.webp
Coperchio / bobina e molla a doppio filo 1.2mm,ryobi,"Compatibile con RLT3525S, RLT3525 e RLT3123. Coperchio / bobina e molla doppio filo 1.2mm",accessori,/images/ryobi_prodotti/Coperchiobobinaemollaadoppiofilo12mm.webp
3 Bobine 1.2mm,ryobi,"Compatibile con RLT3025F, RLT3025S, RLT3525S, RLT2523 e RLT3123. 3 bobine 1.2mm",accessori,/images/ryobi_prodotti/3Bobine12mm.webp
Kit 30 accessori per la foratura e avvitatura,ryobi,"9 x Inserti avvitatura 25mm: 3 x Philips (PH1 – PH3), 3 x Pozidrive (PZ1 – PZ3), 3 x Lame piatte (4mm – 6mm) 1 x Porta inserto magnetico 60mm 4 x Attacchi esagonali non magnetico: 1 x 6mm, 1 x 8mm, 1 x 10mm, 1 x 12mm",accessori,/images/ryobi_prodotti/Kit30accessoriperlaforaturaeavvitatura.webp
3 bobine 1.6mm,ryobi,"Bobine 1.6mm (confezione da 3) compatibile con RLT4125,RLT5127, RLT6130",accessori,/images/ryobi_prodotti/3bobine16mm.webp
Coperchio e bobina 1.6mm,ryobi,Compatibile con RLT2925 e tutti i Tagliabordi 18V ONE+ (inclusi gli Hybrid),accessori,/images/ryobi_prodotti/Coperchioebobina16mm.webp
3 bobine 1.6mm,ryobi,Bobine 1.6mm (confezione da 3) compatibile con i Tagliabordi Ryobi 18V ONE+ e RLT2925,accessori,/images/ryobi_prodotti/3bobine16mm.webp
Kit 46 pezzi per l'avvitatura e foratura,ryobi,"3 punte per il calcestruzzo: 4 / 6 / 8mm 11 punte HSS: 1.5 / 2 / 2.5 / 3 / 3.5 / 4 / 4.5 / 5 / 5.5 / 6 / 6.5mm 31 Bit da 25mm:PH1 / 2 / 3. PZ1 / 2 / 3. SL 3 / 4 / 5. Hex 3 / 4 / 5, TX-10 / TX-15 / TX20 / TX-25 / TX-30",accessori,/images/ryobi_prodotti/Kit46pezziperlavvitaturaeforatura.webp
Lame di ricambio per potatura (confezione da 3),ryobi,Lame di ricambio per potatura (confezione da 3) Include una lama per tagli precisi (8 TPI) e due lame per tagli rapidi (6 TPI) Compatibile con RY18PSA,accessori,/images/ryobi_prodotti/Lamediricambioperpotaturaconfezioneda3.webp
Kit 69 pezzi per l'avvitatura e foratura,ryobi,"6 punte per legno: 3 / 4 / 5 / 6 / 8 / 10mm 6 punte per il calcestruzzo: 3 / 4 / 5 / 6 / 8 / 10mm 11 punte HSS: 1.5 / 2 / 2.5 / 3 / 3.5 / 4 / 4.5 / 5 / 5.5 / 6 / 6.5 mm 43 Bit da 25mm: PH1 / 2 / 3. PZ1 / 2 / 3. SL 3 / 4 / 5. Hex 3 / 4 / 5, TX-10 / TX-15 / TX20 / TX-25 / TX-30",accessori,/images/ryobi_prodotti/Kit69pezziperlavvitaturaeforatura.webp
Fodero per Cesoia,ryobi,Cintura porta attrezzi con fondina per riporre le cesoie Forma speciale progettata per essere ideale per le forbici a batteria Ryobi,accessori,/images/ryobi_prodotti/FoderoperCesoia.webp
Pietra per affilare,ryobi,Lame in carburo di silicio con grana 320 - perfette per affilare lame di cesoie smussate o usurate Aiuta a mantenere affilate le lame delle forbici per un taglio accurato e preciso,accessori,/images/ryobi_prodotti/Pietraperaffilare.webp
Lama di ricambio per cesoia 18V,ryobi,Lama di ricambio bypass 25 mm per cesoie a batteria Ryobi RY18SCA Fornito con 3 strumenti per poter cambiare la lama senza bisogno di altro,accessori,/images/ryobi_prodotti/Lamadiricambiopercesoia18V.webp
