name,marca,descrizione,image_url
GWX 9-125 S Professional Smerigliatrice angolare con sistema X-LOCK,Bosch,"Smerigliatrice angolare compatta con potente motore da 900 Watt, per un rapido avanzamento del lavoro
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
Risultati perfetti con un’ampia gamma di materiali e di accessori, grazie alla preselezione del numero di giri",/images/bosch_elettroutensili/GWX9-125SProfessionalSmerigliatriceangolareconsistemaX-LOCK.png
GWX 10-125 Professional Smerigliatrice angolare con sistema X-LOCK,Bosch,"Robusto motore con raffreddamento diretto ottimizzato, per sopportare sovraccarichi elevati
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
Testa ingranaggi ruotabile di 90°, per un impiego versatile",/images/bosch_elettroutensili/GWX10-125ProfessionalSmerigliatriceangolareconsistemaX-LOCK.png
GWX 14-125 Professional Smerigliatrice angolare con sistema X-LOCK,Bosch,"Sistema Constant Electronic, per mantenere costante il numero di giri anche sotto sforzo
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
Raffreddamento ottimizzato del motore, per consentire all’utensile di sopportare sovraccarichi elevati",/images/bosch_elettroutensili/GWX14-125ProfessionalSmerigliatriceangolareconsistemaX-LOCK.png
GWX 19-125 S Professional Smerigliatrice angolare con sistema X-LOCK,Bosch,"Potente motore da 1900 Watt con sistema Constant Electronic e preselezione del numero di giri, per un lavoro della massima efficienza
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
Funzione KickBack Control ed impugnatura con sistema Vibration Control, per una maggiore protezione dell’utilizzatore",/images/bosch_elettroutensili/GWX19-125SProfessionalSmerigliatriceangolareconsistemaX-LOCK.png
GWX 18V-7 Professional Smerigliatrice angolare a batteria con sistema X-LOCK,Bosch,"Potente motore brushless, con potenza erogata equivalente a quella di una smerigliatrice a filo da 700 W
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
Struttura leggera e ridotta circonferenza dell’impugnatura, per tagli pratici e versatili",/images/bosch_elettroutensili/GWX18V-7ProfessionalSmerigliatriceangolareabatteriaconsistemaX-LOCK.png
GWX 18V-10 Professional Smerigliatrice angolare a batteria con sistema X-LOCK,Bosch,"Potenza pari a quella di una smerigliatrice a filo da 1000 Watt, grazie al motore brushless ed alla batteria con tecnologia ProCORE18V
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
Funzioni Drop Control, KickBack Control ed X-Brake, per una protezione dell’utilizzatore ed una praticità ai massimi livelli",/images/bosch_elettroutensili/GWX18V-10ProfessionalSmerigliatriceangolareabatteriaconsistemaX-LOCK.png
GWX 18V-10 SC Professional Smerigliatrice angolare a batteria con sistema X-LOCK,Bosch,"Potenza pari a quella di una smerigliatrice a filo da 1000 Watt, grazie al potente motore brushless ed alla batteria con tecnologia ProCORE18V
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
Funzione Bluetooth Connectivity, per impostare l’utensile tramite l’app Toolbox; interfaccia di comando, per un feedback attivo dall’utensile",/images/bosch_elettroutensili/GWX18V-10SCProfessionalSmerigliatriceangolareabatteriaconsistemaX-LOCK.png
GWX 18V-15 SC Professional Smerigliatrice angolare a batteria BITURBO con sistema X-LOCK,Bosch,"La tecnologia BITURBO Brushless assicura eccellenti prestazioni a batteria, equivalenti a quelle di un utensile a filo da 1500 W
3 livelli di velocità predefiniti, modulo Bluetooth adattabile per un massimo di 6 impostazioni di velocità personalizzate
Freno X-Brake superveloce, X-LOCK, KickBack Control, Drop Control, avviamento graduale e Vibration Control",/images/bosch_elettroutensili/GWX18V-15SCProfessionalSmerigliatriceangolareabatteriaBITURBOconsistemaX-LOCK.png
GWS 18V-11 Professional Smerigliatrice angolare a batteria,Bosch,"Il versatile tuttofare dal design bilanciato per un’ampia gamma di applicazioni
Durata eccellente grazie alla potenza di 1.100 W con capacità di sovraccarico ottimizzata
Più comfort e meno affaticamento, grazie all’impugnatura antivibrazioni più sottile
Minore rischio di infortuni durante il lavoro grazie a una serie completa di funzioni di sicurezza",/images/bosch_elettroutensili/GWS18V-11ProfessionalSmerigliatriceangolareabatteria.png
GWS 17-150 S Professional Smerigliatrice angolare,Bosch,"Motore ad alte prestazioni da 1700 W, resistenza al sovraccarico e migliore protezione dalla polvere
Ridottissima circonferenza dell’impugnatura, per un lavoro ancora più pratico; migliore protezione dalla polvere, grazie ai filtri antipolvere rimovibili
Elevata protezione dell’utilizzatore, grazie alla funzione KickBack Control, alla protezione contro il riavvio accidentale e all’impugnatura laterale Vibration Control",/images/bosch_elettroutensili/GWS17-150SProfessionalSmerigliatriceangolare.png
