name,marca,descrizione,image_url
Disco al widia Silocut,Kapriol,"Disco al widia per troncatrice specifico per il taglio a secco di materiali resistenti come il legno, disponibile in due misure: con diametro di 315-350 mm e foro di 30-25,4 mm. Il disco al widia per legno garantisce tagli precisi e puliti, oltre ad un'elevata resistenza e una lunga durata. TIPOLOGIA DI MATERIALE Legno 🟠🟠🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco",/images/kapriol_powertools/Disco_al_widia_Silocut.webp
Disco diamantato Forged FS-LP-MULTI-A&C,Kapriol,"Disco diamantato Kapriol realizzato con tecnologia Forged che attraverso l'utilizzo di un mix esclusivo di leganti e diamante garantisce massima versatilità e prestazioni elevate per il taglio di materiali resistenti come cemento da pavimentazione e asfalto . Questo disco per cemento extra strong con segmento diamantato alto 13 mm garantisce vibrazioni ridotte , diminuendo la possibilità di rottura e di distacco del segmento dall'anima del disco. TIPOLOGIA MATERIALE Cemento stagionato 🟠🟠🟠 Asfalto 🟠🟠🟠 STANDARD QUALITATITIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a umido",/images/kapriol_powertools/Disco_diamantato_Forged_FS-LP-MULTI-A&C.webp
Disco diamantato Forged FS-LA,Kapriol,Disco prodotto con tecnologia Forged che permette di utilizzare un mix esclusivo di leganti e diamanti che conferiscono al disco la massima versatilità di taglio su tutti i tipi di materiali. Vibrazioni ridotte e maggior comfort per l’operatore oltre a una riduzione del 50% della possibilità di rottura o distacco del segmento dall’anima del disco. TIPOLOGIA MATERIALE Asfalto 🟠🟠🟠 STANDARD QUALITATITIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido,/images/kapriol_powertools/Disco_diamantato_Forged_FS-LA.webp
Disco diamantato DS 730,Kapriol,"Disco diamantato per cemento fresco , qualità Premium, disponibile con diametro di 350 mm e altezza del segmento diamantato di 10 mm. Il disco diamantato Kapriol DS 730 è stato appositamente progettato per il taglio a umido di cemento fresco . TIPOLOGIA MATERIALE Cemento fresco 🟠🟠🟠 STANDARD QUALITATITIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a umido",/images/kapriol_powertools/Disco_diamantato_DS_730.webp
Disco diamantato FS-LP-MULTI-A&C,Kapriol,"Disco diamantato progettato per il taglio di cemento da pavimentazione e asfalto , con particolari fori di raffreddamento e un funzionale sistema di foratura dell’anima che indica sia la profondità di taglio che il senso di rotazione del disco. Il disco diamantato FS-LP-MULTI-A&C viene realizzato con speciale design laterale del settore che diminuisce il carico laterale del 20% . Questo disco garantisce inoltre un notevole aumento della velocità di taglio grazie al doppio scarico laterale , mentre le frecce indicano il senso di rotazione e la profondità di taglio TIPOLOGIA DI MATERIALE Cemento stagionato 🟠🟠🟠 Asfalto 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a umido",/images/kapriol_powertools/Disco_diamantato_FS-LP-MULTI-A&C.webp
Disco Zenith 3D FS-LA,Kapriol,"Disco diamantato per il taglio dell'asfalto , realizzato con tecnologia Zenith 3D con particolare distribusione del diamante che ne conferisce un miglioramento dal 30 al 70% della durata e delle prestazioni. Il disco diamantato per asfalto Zenith 3D FS-LA è dotato di settori saldobrasati per la protezione del sovrataglio ed è disponibile nelle dimensioni con diametro da 350 a 600 mm e foro di 30-24,4 mm. TIPOLOGIA DI MATERIALE Asfalto 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_Zenith_3D_FS-LA.webp
Disco diamantato FS-LAE,Kapriol,"Disco diamantato progettato per il taglio dell'asfalto sia a secco che a umido. La forma e la disposizione dei segmenti garantiscono un taglio rapido ed efficiente. Il disco diamantato FS-LAE è disponibile nelle misure con diametro da 300 a 600 mm e foro da 30 - 25,4 mm, con segmento di spessore di 10 mm. TIPOLOGIA DI MATERIALI Asfalto 🟠 STANDARD QUALITATIVI Qualità Standard INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_diamantato_FS-LAE.webp
Disco Zenith 3D FS-LC,Kapriol,"Disco diamantato Zenith 3D FS-LC realizzato con la nuova tecnologia Zenith 3D che conferisce al disco un miglioramento dal 30 al 70% della durata e delle prestazioni. Questo disco diamantato presenta inoltre un' altezza del segmento di 12 mm che garantisce il consumo uniforme del diamante, mantenendo la massima stabilità, riducendo le vibrazioni per l'operatore. La segmentatura della corona del disco diamantato Zenith 3D FS-LC garantisce inoltre la corretta fuoriuscita del materiale tagliato. TIPOLOGIA DI MATERIALI Cemento stagionato 🟠🟠🟠 Abrasivi/Refrattari 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_Zenith_3D_FS-LC.webp
Disco diamantato FS-LCE,Kapriol,"Disco diamantato adatto al taglio di cemento da pavimentazione, abrasivi e refrattari. Il disco per cemento viene realizzato con speciali tecnologie che lo rendono particolarmente veloce e performante. Il disco diamantato FS-LCE è disponibile in diverse misure che variano da un diametro di 300 mm fino a 600 mm. TIPOLOGIA DI MATERIALE Cemento stagionato 🟠 Abrasivi/Refrattari 🟠 STANDARD QUALITATIVI Qualità Standard INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_diamantato_FS-LCE.webp
Disco diamantato Forged FS-LC,Kapriol,"Disco diamantato prodotto con tecnologia Forged che permette di utilizzare un mix esclusivo di leganti e diamanti che conferiscono al disco la massima versatilità di taglio su materiali resistenti come cemento da pavimentazione e abrasivi. Il disco diamantato FS-LC è dotato di segmento diamantato con altezza di 11 mm in grado di garantire resistenza e una lunga durata di utilizzo. Questo disco offre un'elevata velocità di taglio e una riduzione delle vibrazioni, oltre ad una riduzione del 50% della possibilità di rottura o distacco del segmento dall’anima del disco. TIPOLOGIA DI MATERIALI Cemento stagionato 🟠🟠🟠 Abrasivi/Refrattari 🟠🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_diamantato_Forged_FS-LC.webp
Kit carotaggio a umido con telaio HU450mm,Kapriol,DOTAZIONE Carotatrice KDM 3000 Foretti a secco Zenith DM-LDRY Telaio KDMS 250 Barra M12 (art. 56050) Farfalla per barra M12 (art. 56051) Tassello M12 (art. 56052),/images/kapriol_powertools/Kit_carotaggio_a_umido_con_telaio_HU450mm.webp
Kit carotaggio a umido con telaio HU450mm,Kapriol,DOTAZIONE Carotatrice KDM 2200 Telaio KDMS 250 Barra M12 (art. 56050) Farfalla per barra M12 (art. 56051) Tassello M12 (art. 56052),/images/kapriol_powertools/Kit_carotaggio_a_umido_con_telaio_HU450mm.webp
Kit carotaggio a secco HU300mm,Kapriol,Composto da: - Carotatrice KDM 2200 - 5 foretti a secco Zenith DM- LDRY - Kit recupero acqua e polvere: accessorio per il sistema di aspirazione della polvere specifico per svolgere attività di carotaggio. Questo sistema di raccolta della polvere e dell'acqua consente di effettuare lavori di carotaggio senza dispendere materiali e polveri sottili nell'ambiente. L'accessorio per il recupero di acqua e polveri è disponibile in due varianti con diametro di 45/85 mm - 90/165 mm. SPECIFICHE TECNICHE Ø 45/85 mm - 90/165 mm,/images/kapriol_powertools/Kit_carotaggio_a_secco_HU300mm.webp
Kit scarificatura pareti,Kapriol,"Kit con macchina scarificatrice per pareti KCG 150 1500W estremamente pratica e maneggevole, specifica per svolgere lavori di levigatura per una perfetta rimozione o irruvidimento di residui di materiali quali colle, vernici, vecchi rivestimenti, murature, massetto, intonaco. Il kit per la scarificatura viene fornito completo di tre platorelli : Platorello GW-DRE-BG per la lisciatura e rifinitura di superfici, rimuove le irregolarità, grazie anche ai fori di espulsione del materiale. Platorello Master Cup con granulometria grossa del diamante in grado di garantire un ottimo raffreddamento e un'efficace rimozione della polvere. Platorello Dot Cup con corpo leggero imbottito in gomma che riduce il rumore e la vibrazione e capacità di levigatura costante ed efficiente per lungo tempo.",/images/kapriol_powertools/Kit_scarificatura_pareti.webp
Kit carotaggio a umido professionale HU450mm,Kapriol,"Il kit per il carotaggio a umido comprende una carotatrice professionale KDMS 350 con potente motore monofase a tre velocità, con controllo elettronico avanzato del motore, soft start e protezione da sovraccarico. Completano il kit i foretti Zenith DM-LWET e il telaio Kpariol KDMS 400 che consente facilità d'utilizzo, precisione di posizionamento, con regolazione a 45° . DOTAZIONE Carotatrice KDMS 350 5 foretti Zenith DM-LWET Telaio KDMS 400",/images/kapriol_powertools/Kit_carotaggio_a_umido_professionale_HU450mm.webp
Kit carotaggio a umido con telaio HU450mm,Kapriol,"Kit completo per il carotaggio a umido composto da una carotatrice KDM 2200 a tre velocità, con partenza soft start e frizione meccanica a slittamento, e 5 foretti Zenit DM-LWET con particolare design che consente una rapida centratura, una maggior velocità di perforazione e vibrazioni ridotte . Completa il set per il carotaggio il telaio Kapriol KDMS 200 , dotato di regolazione a 45° , che consente facilità d'utilizzo, precisione di posizionamento e solidità. DOTAZIONE Carotatrice KDM 2200 5 foretti Zenith DM-LWET Telaio KDMS 200 Barra M12 (art. 56050) Farfalla per barra M12 (art. 56051) Tassello M12 (art. 56052)",/images/kapriol_powertools/Kit_carotaggio_a_umido_con_telaio_HU450mm.webp
Set carotaggio HU200mm con aspiratore,Kapriol,"Kit completo per il carotaggio a secco composto da una carotatrice manuale KDM 2200 a tre velocità, con indicatore LED e frizione meccanica a slittamento, un aspiratore Dusty 1000 SF adatto per l'aspirazione di polveri e residui di lavorazione e 5 foretti Zenith adatti per l'utilizzo con laterizio, cemento e cemento armato. DOTAZIONE Carotatrice KDM 2200 5 foretti a secco Zenith DM-LDRY Aspiratore Dusty 1000 SF Kit recupero acqua e polvere",/images/kapriol_powertools/Set_carotaggio_HU200mm_con_aspiratore.webp
Kit carotaggio a secco HU200mm,Kapriol,"Il set di carotaggio a secco HU200mm comprende la carotatrice manuale KDM 2200 a tre velocità , con partenza soft start, protezione termica e da sovracarico. Versatile e maneggevole, la carotatrice a secco è dotata di indicatore luminoso LED intelligent e che segnala il sovraccarico, il surriscaldamento e la sostituzione dei carboncini, mentre, il sistema integrato di aspirazione consente di non disperdere la polvere nell'ambiente. Il set per il carotaggio a secco viene fornito completo di 5 foretti a secco Zenith DM-LDRY adatti per il taglio di materiali resistenti come laterizio, cemento e cemento armato. DOTAZIONE Carotatrice KDM 2200 5 foretti a secco Zenith DM-LDRY Kit recupero acqua e polvere: accessorio per il sistema di aspirazione della polvere specifico per svolgere attività di carotaggio. Questo sistema di raccolta della polvere e dell'acqua consente di effettuare lavori di carotaggio senza dispendere materiali e polveri sottili nell'ambiente. L'accessorio per il recupero di acqua e polveri è disponibile in due varianti con diametro di 45/85 mm - 90/165 mm. SPECIFICHE TECNICHE Ø 45/85 mm - 90/165 mm",/images/kapriol_powertools/Kit_carotaggio_a_secco_HU200mm.webp
Kit carotaggio a secco HU300mm con aspirapolvere,Kapriol,"Il kit per lavori di carotaggio include 5 foretti a secco Zenith DM-LDRY e una carotatrice a secco KDM 1500 con tecnologia brushless . Questa carotatrice professionale ha un peso leggero di soli 3,5 kg, offre due velocità meccaniche ed è dotata di sensore per il controllo della velocità. Inoltre, la micro percussione integrata mantiene il foretto ravvivato, migliorando l'efficienza di foratura. Il kit di carotaggio viene fornito completo di aspiratore Dusty 1000 , ideale per l'aspirazione di polveri e residui di lavorazione, punta di centraggio da 300 mm , un raccordo M18F - 1"" 1/4 M e un kit per il recupero di acqua e polvere . DOTAZIONE Carotatrice KDM 1500 5 foretti a secco Zenith DM-LDRY Kit recupero acqua e polvere (art. 56172) Punta di centraggio 300mm (art.56047) Raccordo M18F - 1""1/4 M (art. 56070) Aspiratore Dusty 100SF",/images/kapriol_powertools/Kit_carotaggio_a_secco_HU300mm_con_aspirapolvere.webp
Kit carotaggio a secco HU300mm,Kapriol,"Il kit per lavori di carotaggio comprende 5 foretti a secco Zenith DM-LDRY e una carotatrice KDM 1500 con tecnologia brushless , 2 velocità meccaniche e peso ridotto di 3,5 Kg. La carotatrice a secco Kapriol è dotata di un sensore per il controllo della velocità , mentre, la micro percussione, di cui è dotata la macchina, mantiene il foretto ravvivato e migliorando l’efficienza di foratura. Questo set di carotaggio viene fornito completo di punta di centraggio 300 mm, raccordo M18F - 1""1/4 M, e kit di recupero di acqua e polvere. DOTAZIONE Carotatrice KDM 1500 5 foretti a secco Zenith DM-LDRY Kit recupero acqua e polvere (art. 56172) Punta di centraggio 300mm (art.56047) Raccordo M18F - 1""1/4 M (art. 56070)",/images/kapriol_powertools/Kit_carotaggio_a_secco_HU300mm.webp
Kit carotaggio HU200mm con aspiratore,Kapriol,"Il set completo per il carotaggio comprende una carotatrice a secco manuale KDM 1500 con tecnologia brushless , dotata di 2 velocità meccaniche, soft start e peso ridotto a 3,5 Kg. Il kit comprende 5 foretti a secco Zenith DM-LDRY indicati per il taglio di laterizio, cemento e cemento armato, e un asiratore Dusty 1000 SF con tutti gli accessori necessari all'attività di carotaggio. DOTAZIONE Carotatrice KDM 1500 5 foretti a secco Zenith DM-LDRY Aspiratore Dusty 1000 SF Kit recupero acqua e polvere: accessorio per il sistema di aspirazione della polvere specifico per svolgere attività di carotaggio. Questo sistema di raccolta della polvere e dell'acqua consente di effettuare lavori di carotaggio senza dispendere materiali e polveri sottili nell'ambiente. L'accessorio per il recupero di acqua e polveri è disponibile in due varianti con diametro di 45/85 mm - 90/165 mm. SPECIFICHE TECNICHE Ø 45/85 mm - 90/165 mm",/images/kapriol_powertools/Kit_carotaggio_HU200mm_con_aspiratore.webp
Kit carotaggio a secco HU200MM,Kapriol,"Il set di carotaggio è composto da una carotatrice a secco KDM 1500 con tecnologia brushless , con peso ridotto di 3,5 KG e soft start. La carotatrice KDM 1500 è dotata di 2 velocità meccaniche , di protezione termica e da sovraccarico per garantire all'operatore la massima efficienza, proteggendolo da eventuali contraccolpi. Il set per attività di carotaggio comprende 5 foretti a secco Zenith DM-LDRY che rendono la carotatrice idonea al carotaggio a secco del cemento armato. DOTAZIONE Carotatrice KDM 1500 5 foretti a secco Zenith DM-LDRY Kit recupero acqua e polvere: accessorio per il sistema di aspirazione della polvere specifico per svolgere attività di carotaggio. Questo sistema di raccolta della polvere e dell'acqua consente di effettuare lavori di carotaggio senza dispendere materiali e polveri sottili nell'ambiente. L'accessorio per il recupero di acqua e polveri è disponibile in due varianti con diametro di 45/85 mm - 90/165 mm. SPECIFICHE TECNICHE Ø 45/85 mm - 90/165 mm",/images/kapriol_powertools/Kit_carotaggio_a_secco_HU200MM_93.webp
Carotatrice KDM 3000,Kapriol,"La carotatrice KDM 3000 ha un design compatto ad alte prestazioni e un peso di soli 6,8 kg che la rendono la più leggera e potente della sua categoria. ll motore brushless ha un'elevata efficienza di lavoro ed è estremamente potente; è dotata di un selettore a 3 velocità con lubrificazione a bagno d'olio, pompa dell'olio e frizione di sovraccarico per impieghi gravosi. Dotata di led da sovraccarico intelligente installato per facilitare il funzionamento. DOTAZIONE: Art. 57105 - Piastra motore Kit tubo acqua Disgiuntore differenziale (PRCD) Set chiavi di servizio 41-32 mm Valigetta in plastica CARATTERISTICHE TECNICHE: Potenza: 3000W Voltaggio: 230- 50-60 Hz Velocità (1-2-3): 610- 1320- 2750 rpm Diametro foratura consigliata (velocità del settore 1-2-3): 252/ 132/ 76mm Attacco motore: 1-1/4 UNC Peso: 6,8 Kg",/images/kapriol_powertools/Carotatrice_KDM_3000.webp
Carotatrice KDM 1500,Kapriol,"Carotatrice a secco KDM 1500 con tecnologia brushless , microvibrazione e soft start, con peso ridotto a soli 3,5 KG. La carotatrice KDM 1500 è dotata di 2 velocità meccaniche , di protezione termica e da sovraccarico, per garantire all'operatore la massima efficienza e proteggerlo da eventuali contraccolpi. Grazie al sensore di controllo della velocità , quando la carotatrice arriva a 550 RPM, il motore si ferma. La micropercussione , di cui è dotata la carotatrice a secco, mantiene il foretto ravvivato migliorando l’efficienza di foratura, mentre, attraverso l'utilizzo dei foretti diamantati Kapriol, la macchina è idonea anche per il carotaggio a secco del cemento armato. Sicura, potente e leggera, con la carotatrice manuale Kapriol è consigliato l’utilizzo in abbinamento al telaio KDSR400 (art. 57014) DOTAZIONE Impugnatura secondaria con bolla di livello Set chiavi di servizio Punta di centraggio SDS Raccordo rapido M18-M16M Valigetta in plastica CARATTERISTICHE TECNICHE Potenza : 1500 W Voltaggio : 220 V / 50 Hz Nr. giri a vuoto : 1500 / 3000 RPM Frequenza di percussione : 24000 / 48000 Diametro massimo di foratura a secco : ø mm 162 Attacco motore : M18 Protezione da sovraccarico : si Micropercussione : si Soft Start : si Peso : 3,7 kg",/images/kapriol_powertools/Carotatrice_KDM_1500.webp
Carotatrice KDM 2200,Kapriol,"Carotatrice manuale a tre velocità , dotata di partenza soft start, e frizione meccanica a slittamento che garantisce all'operatore la massima efficienza di utilizzo. L' indicatore luminoso a LED intelligente della carotatrice segnala il sovraccarico, il surriscaldamento e la sostituzione dei carboncini. La carotatrice KDM 2200 è dotata di sistema integrato di aspirazione che permette forature senza dispersione di polvere nell'ambiente. Potente, versatile e maneggevole, la macchina carotatrice garantisce protezione termica e da sovraccarico, per impedire eventuali contraccolpi all'operatore, ed è ideale per idraulici ed elettricisti, per la realizzazione di fori di areazione, il passaggio di tubi o cavi elettrici e per fissaggi tecnici con uso di tasselli chimici. DOTAZIONE Innesto rapido tubo dell'acqua Innesto rapido tubo dell'aspiratore Anello anit-bloccaggio per rapida sostituzione del foretto Disgiuntore differenziale Coppia carboncini di ricambio Raccordo rapido 1/2 gasm-m16 Punta sds mm 10x310 Chiave 32mm e 41mm Valigetta in plastica CARATTERISTICHE TECNICHE Potenza : 2200W Voltaggio : 230V Frequenza : 50-60Hz Diametro massimo foratura a secco : 200mm Diametro massimo foratura a umido uso manuale : 80mm Diametro massimo foratura a umido con telaio : 200mm Peso : 7,5 kg",/images/kapriol_powertools/Carotatrice_KDM_2200.webp
Carotatrice KTCD40,Kapriol,"Carotatrice professionale progettata per l’utilizzo con foretti diamantati di piccolo diametro per forare, sia a secco che a umido, ceramica, gres porcellanato, pietra, cemento, materiali da costruzione, vetro o materiali simili. La carotatrice Kapriol KTCD40 fora le piastrelle con precisione, eliminando eventuali possibilità di rottura, che sono generalmente molto frequenti per questo tipo di lavori; può essere utilizzata anche per materiali duri come il granito che possono essere forati con facilità. La guida di centraggio a ventosa con aspirazione inclusa nel kit consente di ottenere fori di piccole dimensioni nelle piastrelle, oltre al recupero di polveri e liquidi. La carotatrice viene fornita completa di kit di alimentazione dell'acqua per l'utilizzo con collegamento diretto alla rete idrica, oppure, in assenza di quest'ultima, è possibile utilizzare il serbatoio dell'acqua con pressurizzazione fornito in dotazione. DOTAZIONE Serbatoio acqua pressurizzato Guida di centraggio a ventosa Regolatore flusso acqua Mandrino stacco rapido Selettore di velocità meccanica Impugnatura ergonomica Adattatore G ½” e M14 Chiave 22 e 27 mm Valigetta in plastica CARATTERISTICHE TECNICHE Potenza : 650W Voltaggio : 220-50Hz N. Giri a vuoto : 4500 - 2700 N. Giri sottocarico : 7500 - 4500 Diametro massimo di foratura : 40mm Peso : 2,5 kg",/images/kapriol_powertools/Carotatrice_KTCD40.webp
Telaio KDMS 200,Kapriol,"Il telaio per carotatrice KDMS 200 può essere utilizzato con la maggior parte dei motori esistenti sul mercato e garantisce solidità e precisione di posizionamento. Realizzato in lega di magnesio AZ91D con rullo interno in lega di alluminio , il telaio per carotatrice consente la regolazione a 45° e, per garantire una guida più accurata, l'ingranaggio e i denti in acciaio sono installati con cuscinetti ad aghi. Il telaio per carotatrice Kapriol viene fornito con un volantino universale con chiave esagonale da 13mm. DOTAZIONE Leva di scorrimento carrello porta motore Collare per fissaggio motore da 60 mm SPECIFICHE TECNICHE Diametro massimo foratura senza distanziale: 200 mm Collare di montaggio: 60 mm Altezza utile di lavoro effettiva: 510 mm Dimensioni colonna: 600x620x850 Peso: 11,5 kg Leva di blocco del carrello senza chiavi Bolla di livello Albero ingranaggi con ritorno automatico all'interno Asta graduata per regolazione profondità di foratura Staffa di bloccaggio regolazione angolare Vite per inclinazione 45° Viti di livellamento",/images/kapriol_powertools/Telaio_KDMS_200.webp
Carter per aspiratore Duster Pro 115-125/ 230,Kapriol,"Cuffia di aspirazione per smerigliatrici angolari realizzato in lamiera d’acciaio verniciata, progettato per essere facilmente posizionato con un'ottimale inclinazione su tutti i modelli presenti sul mercato. La forma aerodinamica della cuffia per smerigliatrice genera un'induzione d’aria alla zona di taglio che, raffreddando il disco diamantato, ne aumenta la durata di vita e la velocità di taglio. Il carter di aspirazione Duster Pro può essere utilizzato anche collegato ad aspiratori a bassa potenza e consente una corretta visuale sull’area di taglio, riducendo l’emissione di polveri dannose per l'operatore. DOTAZIONE Vite di serraggio Raccordo in gomma per aspiratore Flater Carter per aspiratore Duster Pro: https://www.kapriol.com/images/thumbs/0002670_duster-pro-flyer_.pdf",/images/kapriol_powertools/Carter_per_aspiratore_Duster_Pro_115-125__230.webp
Sistema di recupero acqua e polveri,Kapriol,Accessorio per il sistema di aspirazione della polvere specifico per svolgere attività di carotaggio. Questo sistema di raccolta della polvere e dell'acqua consente di effettuare lavori di carotaggio senza dispendere materiali e polveri sottili nell'ambiente. L'accessorio per il recupero di acqua e polveri è disponibile in due varianti con diametro di 45/85 mm - 90/165 mm. SPECIFICHE TECNICHE recupero acqua / polvere Ø 45/85 mm - 90/165 mm,/images/kapriol_powertools/Sistema_di_recupero_acqua_e_polveri.webp
Ricambi aspiratore Dusty,Kapriol,Il kit di ricambi per bidone aspiratutto Dusty comprende: 5 sacchetti di ricambio Cartuccia filtro Ventosa adattatore Carter di foratura aspirante Il kit è compatibile con tutti i modelli di aspiratore Dusty 1000 - 1000 SF - 1200 .,/images/kapriol_powertools/Ricambi_aspiratore_Dusty.webp
Aspiratutto Dusty,Kapriol,"Il bidone aspiratutto Dusty è dotato di un sistema integrato che consente di connettere elettroutensili con potenza di assorbimento fino a 2000 watt. Questo permette di non dover accendere e spegnere manualmente l’aspiratore che si avvia e si spegne automaticamente con l’elettroutensile collegato. I bidoni aspiratutto Dusty sono adatti per il lavoro con scanalatrici, carotatrici, sabbiatrici, seghe circolari, levigatrici, trapani o smerigliatrici, e consentono di aspirare solidi, polveri e liquidi con capacità effettiva del serbatoio di 35 litri . Il modello Dusty 1200 è inoltre dotato di pulitura automatica dei filtri. I bidoni aspiratutto sono ideali per per aspirare polvere di cemento, di mattone, residui di lavorazione legno e sporco industriale in generale, mantenendo pulito l’ambiente di lavoro. DOTAZIONE Tubo lunghezza 3 m Spazzole 3 pcs Prolunghe 2 pcs Bocchetta lancia Filtro acqua Adattatore pluridiametro Ganci ferma cavo 6 pcs CARATTERISTICHE TECNICHE Articolo DUSTY 1000 (art. 57080) DUSTY 1000 SF (art. 57086) DUSTY 1200 (art. 57081) Potenza 1000W 1000W 1200W Voltaggio 220-240 V 220-240 V 220-240 V Portata d'aria MAX. 50 l/sec 50 l/sec 60 l/sec Frequenza 50 - 60 Hz 50 - 60 Hz 50 - 60 Hz Potenza totale installata 3000 3000 3200 Capacità 35 l 35 l 35 l Classe isolamento apparecchio l l l Grado di protezione IPX4 IPX4 IPX4 Potenza MAX presa elettroutensili 2000W 2000W 2000W Classe di filtrazione Filtri classe M Filtri classe M M Scuotifiltro NO Manuale Automatico Spia sacco pieno NO NO SÌ Soft Start SÌ SÌ SÌ Cavo alimentazione elettrica tipo 3G 1,5 mm2 H05 VVF 3G 1,5 mm2 H05 VVF 3G 1,5 mm2 H07 RN - F Peso 8,5 kg 8,5 kg 10 kg Cavo 5 m (PVC) 5 m (PVC) 7 m (GOMMA)",/images/kapriol_powertools/Aspiratutto_Dusty.webp
Raccordi per foretti a umido,Kapriol,"Raccordi per carotatrice realizzati in acciaio al nichel-cromo-molibdeno che garantisce un'elevata resistenza meccanica, tenacità e elasticità, rendendoli particolarmente adatti a sopportare carichi elevati e resistere alle sollecitazioni. I diversi modelli di raccordi specifici per lavori di carotaggio a umido sono in grado di soddisfare la maggior parte delle filettature utilizate nel settore. TIPOLOGIE DI RACCORDI Raccordo ½"" M - 1"" ¼ M Raccordo ½” F - 1”1/4 F Raccordo rapido 1' ¼''",/images/kapriol_powertools/Raccordi_per_foretti_a_umido.webp
Prolunga per carotatrice,Kapriol,"Un'ampia gamma di prolunghe per foretti specifiche per lavori di carotaggio a secco o a umido realizzate in acciaio al nichel-cromo-molibdeno o in alluminio. I diversi modelli di prolunga per carotatrice Kapriol garantiscono la massima precisione ed elevate prestazioni, e sono in grado di soddisfare la maggior parte delle filettature utilizate nel settore. TIPOLOGIE DI PROLUNGHE Prolunga esagonale M - M16 M per foretto hu 200 mm - hu 300 mm Prolunga SDS Plus M - M16 M per foretto hu 200 mm - hu 300 mm Prolunga M16 M - M16F - 300 mm Prolunga SDS max no percussion M16 - 350 mm Prolunga alluminio - 1” ¼ F - 1” ¼ M - 300 mm - 400 mm - 500 mm",/images/kapriol_powertools/Prolunga_per_carotatrice.webp
Punte centraggio,Kapriol,Diversi modelli di punte di centraggio per foretti specifici per lavori di carotaggio a secco in grado di garantire la massima precisione ed elevate prestazioni. TIPOLOGIE DI PUNTE Punta centraggio conica per foretti hu 300 mm - att. 1” ¼ M Punta centraggio conica 10x205 per foretti secco hu 150 mm - att. M16 Punta centraggio conica 10x275 per foretti secco hu 200 mm - att. M16 Punta centraggio 10x310 Punta centraggio 8x270,/images/kapriol_powertools/Punte_centraggio.webp
Raccordi per foretti a secco,Kapriol,"Diversi modelli di raccordi per foretti specifici per lavori di carotaggio a secco , realizzati in acciaio nichel-cromo-molibdeno tramite macchinari a controllo numerico che garantiscono la massima precisione ed elevate prestazioni. I raccordi per carotatrice Kapriol garantiscono il perfetto equilibrio tra resistenza meccanica, tenacità e elasticità. L'ampia gamma di accessori per carotaggio a secco è in grado di soddisfare la maggior parte delle filettature utilizzate nel settore. TIPOLOGIE DI RACCORDI Raccordo esagonale M - M16 M Raccordo SDS Plus M - M16 M Raccordo rapido 1” ¼ M Raccordo M18 F - 1” ¼ M Raccordo M16 M - 1” ¼ F Raccordo rapido ½"" Gas M - M16 Raccordo M18 F - M16 M Raccordo rapido M18F - M16M",/images/kapriol_powertools/Raccordi_per_foretti_a_secco.webp
Foretto diamantato Gres,Kapriol,"Foretti diamantati per gres porcellanato e ceramica sinterizzati sotto vuoti, specifici per lavori di foratura a secco. I foretti Gres sono realizzati con l' innovativa tecnologia di produzione Vacuum che riduce il rischio della dispersione dei grani per garantire la massima precisione di foratura. Questi foretti diamantati garantiscono inoltre una partenza rapida ed elevata velocità di perforazione, allungando allo stesso tempo la vita dell’utensile. I foretti diamantati Gres sono disponibili sia singolarmente che nel pratico kit con valigetta: Kit con foretti di attacco esagonale 6-8-10-12 mm (Art. 56748) Kit con foretti di attacco M14 Ø 20-27-30-35-50 mm (Art. 56749) Velocità di foratura raccomandata: 6800 rpm con diametri da 20 a 120 mm - attacco M14 10000 rpm con diametri da 6 a 14 mm - attacco M14 1000/3000 rpm con diametri da 6 a 14 mm - attacco esagonale TIPOLOGIA DI MATERIALE Gres porcellanato 🟠🟠🟠 Ceramica/Klinkler 🟠🟠🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco",/images/kapriol_powertools/Foretto_diamantato_Gres.webp
