name,brand,description,image_url
Makita Caricabatterie 12V DC10SB,Makita,"Peso: 0,63 Kg | Tensione: 230 V | Alimentazione: A FILO | Tipologia: Caricabatterie | Batterie Compatibili: Li-Ion 10,8 - 12 V | N. porte: 1",/images/makita_products/Makita_Caricabatterie_12V_DC10SB.webp
Makita Termosoffiatore HG6031VK,Makita,"Peso: 0,67 Kg | Potenza: 1800W | Temperatura utilizzo (min/max): 50-600 °C | Portata aria: 250 - 500 l/min | Alimentazione: A FILO | Tipologia: Termosoffiatore | Valigetta: Si | Dimensione: 257x85x206 mm",/images/makita_products/Makita_Termosoffiatore_HG6031VK.webp
"Makita Tracciatore Laser 10,8V / 12Vmax SK105DZ",Makita,"Peso: 0,67 Kg | Tipologia: Livella laser | Utilizzo: Cartongesso, posatori, edili | Dimensione: 138x164x102 mm | Diodo Laser: 635 nm | Classe Laser: 2 | Raggio di azione: 25 mt - 80 mt (con ricevitore) | Linee: 2 | Colore raggio: Rosso | Autolivellamento: +/- 5 mm | Precisione autolivellamento: ± 1,5 mm / 5 mt | Filetto attacco: 1/4"" | Autonomia: 40 h /BL1040)","/images/makita_products/Makita_Tracciatore_Laser_10,8V___12Vmax_SK105DZ.webp"
Makita Termosoffiatore HG6531CK,Makita,"Peso: 0,71 Kg | Potenza: 2000W | Dimensioni: 257x85x206 mm | Temperatura utilizzo (min/max): 50-650 °C | Portata aria: 200 - 550 l/min | Alimentazione: A FILO | Tipologia: Termosoffiatore | Valigetta: Si",/images/makita_products/Makita_Termosoffiatore_HG6531CK.webp
Makita Chiave a Cricchetto 12 Vmax 1/4'' Quadro e 3/8'' Quadro WR100DZJ,Makita,"Peso: 0,8 Kg | Tensione batteria: 12V | Capacità viti meccaniche: M5 - M12 (Standard)M5 - M10 (Alta resistenza) | Velocità a vuoto g/min: 0 - 800 g/min | Colpi al minuto: 0 - 3.000 | Alimentazione: A BATTERIA | Batteria Fornita: No | Tipologia: Cacciavite a cricchetto a batteria | Led Illuminazione: Si | Valigetta: Si | Tipologia Batteria: Litio | Batterie Compatibili: BL1020B - BL1021B - BL1040B - BL1041B | Caricabatteria Compatibili: DC10SA - DC10SB - DC18RE | Freno Elettrico: Si | Caricabatteria Fornito: No | Serie: CXT | Coppia di Serraggio: 47 Nm | Utilizzo: Carpenteria, edilizia, meccanica | Dimensione: 341x67x84 mm | Reversibilità: Si | Gamma Batteria: 12 V",/images/makita_products/Makita_Chiave_a_Cricchetto_12_Vmax_1_4''_Quadro_e_3_8''_Quadro_WR100DZJ.webp
Makita Tagliabordi DUM604ZX,Makita,"Peso: 0,8 Kg | Tensione batteria: 18 V | Velocità a vuoto g/min: 2.500 g/min | Alimentazione: A BATTERIA | Batteria Fornita: No | Tipologia: Bordatore - Tagliasiepi | Valigetta: No | Tipologia Batteria: Litio | Serie: Z | Lunghezza Taglio: 160 mm",/images/makita_products/Makita_Tagliabordi_DUM604ZX.webp
Makita Forbici per Potatura 18Vx2 DUP361Z,Makita,"Peso: 0,8 Kg | Tensione batteria: 36V (18v+18v) | Alimentazione: A BATTERIA | Batteria Fornita: No | Valigetta: No | Batterie Compatibili: BL1815 , BL1830 , BL1840, BL1850 | Caricabatteria Fornito: No | Lama: Acciao | Ciclo Taglio: 71.000 (2xBL1850) - 57.000 ( 2xBL1840) - 42.000 (2xBL1830) - 21.000 ( 2xBL1815)",/images/makita_products/Makita_Forbici_per_Potatura_18Vx2_DUP361Z.webp
Makita Forbici per Potatura 18Vx2 DUP362Z,Makita,"Peso: 0,8 Kg | Tensione batteria: 36V (18v+18v) | Alimentazione: A BATTERIA | Batteria Fornita: No | Valigetta: No | Batterie Compatibili: BL1830B - BL1840B - BL1850B - BL1860B | Caricabatteria Compatibili: DC18RC - DC18RD - DC18RE | Caricabatteria Fornito: No | Utilizzo: Potatura | Capacità di taglio: 33,0 mm | Lama: Diamantata",/images/makita_products/Makita_Forbici_per_Potatura_18Vx2_DUP362Z.webp
"Makita Trapano Avvitatore BL Motor 10,8V (Compatibili) 12Vmax DF332DZJ",Makita,"Peso: 0,89 Kg | Tensione batteria: 10,8 V | Coppia serraggio: Giunto rigido: 35 NmGiunto elastico: 21 Nm | Capacità mandrino: 10 mm | Alimentazione: A BATTERIA | Batteria Fornita: No | Tipologia: Trapano avvitatore | Led Illuminazione: Si | Valigetta: Si | Tipologia Batteria: Litio | Motore: Brushless | Batterie Compatibili: Bl1020 - bl1040 | Caricabatteria Compatibili: Dc10sa | Freno Elettrico: Si | Caricabatteria Fornito: No | Serie: Bl - Cxt - zj | Dimensione: 154x66x217 mm | Velocita' a vuoto c/min: Low: 0-450 g/minHigh: 0-1500 g/min | Reversibilità: Si | Avviamento morbido: Si | Capacità foratura: Legno: 28 mmMetallo: 10 mm | Interruttore elettronico: Si | Regolazione della coppia: 20 posizioni + trapano | N. Velocità: 2 | Mandrino: Autoserrante | Gamma Batteria: 12 V","/images/makita_products/Makita_Trapano_Avvitatore_BL_Motor_10,8V_(Compatibili)_12Vmax_DF332DZJ.webp"
"Makita Utensile multifunzione 10,8V TM30DZJX1",Makita,"Peso: 0,89Kg | Potenza: 10,8V | Attacco utensile: Rapido | Oscillazione: 6.000 - 20.000 (al minuto) | Alimentazione: A BATTERIA | Batteria Fornita: No | Tipologia: Utensile multifunzione | Led Illuminazione: Si | Valigetta: Si (makpac) | Tipologia Batteria: litio | Caricabatteria Fornito: No | Serie: Cxt | Dimensione: 277x65x98 mm | Avviamento morbido: Si | Raccolta delle polveri: Si | Interruttore elettronico: Si","/images/makita_products/Makita_Utensile_multifunzione_10,8V_TM30DZJX1.webp"
"Makita Trapano avvitatore BL motor 10,8V (compatibile) 12V Max DF032DSAJ",Makita,"Peso: 0,9 kg | Potenza: 10,8 v | Velocità a vuoto g/min: 0 - 450 - 1.500 g/min | Capacità mandrino: 1/4"" | Amperaggio: 2,0 ah | Alimentazione: A BATTERIA | Batteria Fornita: Bl1020 (x2) | Tipologia: Trapano avvitatore | Led Illuminazione: Si | Valigetta: Si | Tipologia Batteria: Litio | Motore: Brushless | Batterie Compatibili: Bl1020 - bl1040 | Caricabatteria Compatibili: Dc10sa | Freno Elettrico: Si | Caricabatteria Fornito: Dc10sa | Serie: Cxt - bl | Dimensione: 124x66x217 mm | Reversibilità: Si | Capacità foratura: 10 mm metallo28 mm legno | Interruttore elettronico: Si | Regolazione della coppia: 20 posizioni + trapano | Coppia di serraggio: 35 nm | N. Velocità: 2 meccaniche | Gamma Batteria: 12 V","/images/makita_products/Makita_Trapano_avvitatore_BL_motor_10,8V_(compatibile)_12V_Max_DF032DSAJ.webp"
Makita Plurifunzione e avvitatore ad impulsi a bagno d'olio 18V BL Motor DTS141ZJ,Makita,"Peso: 0,9 Kg | Potenza: 18 v | Attacco utensile: 1/4 | Capacità bulloni: M5 - m8 | Capacità viti meccaniche: M4 - m8 | Velocità a vuoto g/min: 0 - 1.200 - 2.000 - 3.200 g/min | Colpi al minuto: 0 - 1.400 - 2.200 - 2.700 | Coppia serraggio: 40 nm | Alimentazione: A BATTERIA | Batteria Fornita: No | Tipologia: Avvitatore ad impulsi a bagno d'olio | Led Illuminazione: Si | Valigetta: Si (makpac) | Tipologia Batteria: Litio | Motore: Brushless | Batterie Compatibili: Bl1815 - bl1830 - bl1840 - bl1850 - bl1860 | Caricabatteria Compatibili: Dc18ra - dc18rc - dc18rd | Caricabatteria Fornito: No | Serie: Xpt - serie zj | Dimensione: 136x79x240 mm | Reversibilità: Si | Funzioni: T mode | Interruttore elettronico: Si | Indicatore stato batteria: Si | Gamma Batteria: 18 V",/images/makita_products/Makita_Plurifunzione_e_avvitatore_ad_impulsi_a_bagno_d'olio_18V_BL_Motor_DTS141ZJ.webp
"Makita Trapano Avvitatore BL Motor 10,8V (Compatibili) 12Vmax DF033DSAJ",Makita,"Peso: 0,9 Kg | Tensione batteria: 12V | Capacità batteria al litio: 2,0 ah | Attacco utensile: 1/4"" - Esagonale | Velocità a vuoto g/min: 0 - 450 - 1.700 rpm | Coppia serraggio: 30 Nm | Alimentazione: A BATTERIA | Batteria Fornita: Si | Tipologia: Avvitatore a batteria | Led Illuminazione: Si | Valigetta: Si | Tipologia Batteria: Litio | Batterie Compatibili: BL1020B - BL1021B - BL1040B - BL1041B | Caricabatteria Compatibili: DC10SA - DC10SB - DC18RE | Caricabatteria Fornito: Si | Serie: CXT | Utilizzo: Falegnameria, montaggi | Dimensione: 149x66x212 mm | Controllo elettronico velocità: Si | Capacità foratura: 21,0 mm (Legno)10,0 mm (Acciaio) | Percussione: No | Gamma Batteria: 12 V","/images/makita_products/Makita_Trapano_Avvitatore_BL_Motor_10,8V_(Compatibili)_12Vmax_DF033DSAJ.webp"
Makita Trapano Avvitatore con Percussione 12Vmax HP333DZJ,Makita,"Peso: 0,9 Kg | Tensione batteria: 12V | Capacità viti meccaniche: 5,1x63 mm (Legno)M6 (Metallo) | Colpi al minuto: 0 - 25.500 c/min | Capacità mandrino: 10 mm | Alimentazione: A BATTERIA | Batteria Fornita: No | Tipologia: Trapano avvitatore a percussione | Led Illuminazione: Falegnameria, carpent | Valigetta: Si | Tipologia Batteria: Litio | Batterie Compatibili: BL1020B - BL1040B - BL1021B - BL1041B | Caricabatteria Compatibili: DC10SA - DC10SB - SC18RE | Caricabatteria Fornito: No | Serie: CXT - XPT | Utilizzo: Falegnameria, carpent | Dimensione: 193x66x212 mm | Velocita' a vuoto c/min: 0 - 450 - 1.700 g/min | Reversibilità: Si | Controllo elettronico velocità: Si | Capacità foratura: 21 mm Legno10 mm Acciaio8 mm Muratura | Interruttore elettronico: Si | Percussioni: Si | Coppia di serraggio: 30 Nm | N. Velocità: 2 | Gamma Batteria: 12 V",/images/makita_products/Makita_Trapano_Avvitatore_con_Percussione_12Vmax_HP333DZJ.webp
Makita Avvitatore ad Impulsi 18V DTD153ZJ,Makita,"Peso: 0,9 Kg | Tensione batteria: 18 V | Attacco utensile: 1/4 | Capacità bulloni: M5 - m14 | Capacità viti meccaniche: M4 - m8 | Velocità a vuoto g/min: 0 - 2.500 g/min | Colpi al minuto: 0 - 3.200 c/min | Coppia serraggio: 170 nm | Alimentazione: A BATTERIA | Batteria Fornita: No | Tipologia: Avvitatore ad impulsi | Led Illuminazione: Si | Valigetta: Si | Tipologia Batteria: Litio | Motore: Brushless | Batterie Compatibili: Bl1815 - bl1830 - bl1840 - bl1850 - bl1860 | Caricabatteria Compatibili: Dc18ra - dc18rc - dc18rd | Freno Elettrico: Si | Caricabatteria Fornito: No | Serie: Xpt - serie zj | Dimensione: 126x79x238 mm | Reversibilità: Si | Interruttore elettronico: Si | N. Velocità: 3 | Gamma Batteria: 18 V",/images/makita_products/Makita_Avvitatore_ad_Impulsi_18V_DTD153ZJ.webp
"Makita Trapano avvitatore ad impulsi 10,8V 1/4"" Femmina TD110DZJ",Makita,"Peso: 0,93Kg | Potenza: 10,8 v | Attacco utensile: 1/4 esagonale | Velocità a vuoto g/min: 0 - 2.600 g/min | Colpi al minuto: 0 - 3.500 c/min | Alimentazione: A BATTERIA | Batteria Fornita: NO | Tipologia: Avvitatore ad impulsi | Led Illuminazione: Si | Tipologia Batteria: Litio | Batterie Compatibili: Bl1020 - bl1040 | Caricabatteria Compatibili: Dc10sa - dc18re | Freno Elettrico: Si | Caricabatteria Fornito: NO | Serie: Cxt - zj | Dimensione: 153x66x204 mm | Reversibilità: Si | Interruttore elettronico: Si | Carboncini: Si | Coppia di serraggio: 110 nm","/images/makita_products/Makita_Trapano_avvitatore_ad_impulsi_10,8V_1_4__Femmina_TD110DZJ.webp"
Makita Smerigliatrice dritta GD0603,Makita,"Peso: 0,97Kg | Potenza: 240 W | Velocità a vuoto g/min: 28.000 g/min | Voltaggio: 240V | Alimentazione: A FILO | Valigetta: No | Dimensione: 289x64x67 mm | Pinza: 6 mm",/images/makita_products/Makita_Smerigliatrice_dritta_GD0603.webp
"Makita Avvitatore ad impulsi 12Vmax 3/8"" quadro TW160DZJ",Makita,"Peso: 0,98 Kg | Potenza: 12 V | Attacco utensile: 3/8"" Quadro | Velocità a vuoto g/min: 0 - 2.400 g/min | Colpi al minuto: 0 - 3.600 c/min | Alimentazione: A BATTERIA | Batteria Fornita: No | Tipologia: Avvitatore ad impulsi | Led Illuminazione: Si | Valigetta: Si | Tipologia Batteria: Litio | Motore: Brushless | Batterie Compatibili: BL1020B - BL1040B - BL1021B - BL1041B | Caricabatteria Compatibili: DC10SA - DC10SB - DC18RE | Caricabatteria Fornito: No | Serie: CXT | Utilizzo: Carpenteria, officina, carrozzeria | Dimensione: 144x66x213 mm | Reversibilità: Si | Interruttore elettronico: Si | Coppia di serraggio: 160 Nm | N. Velocità: 2 | Gamma Batteria: 12 V",/images/makita_products/Makita_Avvitatore_ad_impulsi_12Vmax_3_8__quadro_TW160DZJ.webp
"Makita Trapano Angolare 10,8V (Cremagliera) DA332DZJ",Makita,"Peso: 0,99 Kg | Tensione batteria: 10,8 V | Velocità a vuoto g/min: 0 - 1.100 g/min | Alimentazione: A BATTERIA | Batteria Fornita: No | Tipologia: Trapano angolare | Led Illuminazione: Si | Valigetta: Si | Tipologia Batteria: Litio | Motore: Con carboncini | Batterie Compatibili: Bl1020 - bl1040 | Caricabatteria Compatibili: Dc10sa | Freno Elettrico: Si | Caricabatteria Fornito: No | Serie: Cxt - zj | Reversibilità: Si | Testina: 63 mm | Capacità foratura: Legno: 12 mmMetallo: 10 mm | Mandrino: Cremagliera","/images/makita_products/Makita_Trapano_Angolare_10,8V_(Cremagliera)_DA332DZJ.webp"
"Makita Trapano Angolare 10,8V (Autoserrante) DA333DZJ",Makita,"Peso: 0,99 Kg | Tensione batteria: 10,8 V | Velocità a vuoto g/min: 0 - 1.100 g/min | Alimentazione: A BATTERIA | Batteria Fornita: No | Tipologia: Trapano angolare | Led Illuminazione: Si | Valigetta: Si | Tipologia Batteria: Litio | Motore: Con carboncini | Batterie Compatibili: Bl1020 - bl1040 | Caricabatteria Compatibili: Dc10sa | Freno Elettrico: Si | Caricabatteria Fornito: No | Serie: Cxt - zj | Reversibilità: Si | Testina: 84 mm | Capacità foratura: Legno: 12 mmMetallo: 10 mm | Mandrino: Autoserrante","/images/makita_products/Makita_Trapano_Angolare_10,8V_(Autoserrante)_DA333DZJ.webp"
