name,brand,description,image_url
Canaletta di scolo Dakota Taurus 1mt 200x150 con bordo per acque meteoriche e liquidi,Dakota,N/A,/images/dakota_prodotti_paginato/CanalettadiscoloDakotaTaurus1mt200x150conbordoperacquemeteoricheeliquidi.webp
"Griglie di ventilazione tonde da incasso Dakota in ABS bianco, Ø140mm (10pz)",Dakota,N/A,/images/dakota_prodotti_paginato/GrigliediventilazionetondedaincassoDakotainABSbiancoØ140mm10pz.webp
Sigillo pesante inox AISI 304 Dakota 300x300x50mm per pozzetti di raccolta,Dakota,N/A,/images/dakota_prodotti_paginato/SigillopesanteinoxAISI304Dakota300x300x50mmperpozzettidiraccolta.webp
Griglia con telaio Dakota 310x310mm con maglia antitacco in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliacontelaioDakota310x310mmconmagliaantitaccoinacciaiozincato.webp
"Supporti regolabili Dakota Arkimede 115 Paving per pavimenti sopraelevati a mattonelle, fuga 4mm (15pz)",Dakota,N/A,/images/dakota_prodotti_paginato/SupportiregolabiliDakotaArkimede115Pavingperpavimentisopraelevatiamattonellefuga4mm15pz.webp
"Mattone vetrocemento Dakota ondulato chiaro, 240x240x80mm (Confezione da 5 pezzi)",Dakota,N/A,/images/dakota_prodotti_paginato/MattonevetrocementoDakotaondulatochiaro240x240x80mmConfezioneda5pezzi.webp
"Cartello Dakota 20x30 cm DIVIETO DI SOSTA colore bianco, blu, nero e rosso",Dakota,N/A,/images/dakota_prodotti_paginato/CartelloDakota20x30cmDIVIETODISOSTAcolorebiancobluneroerosso.webp
Canaletta di scolo Dakota Taurus 1mt 200x75 per acque meteoriche e liquidi,Dakota,N/A,/images/dakota_prodotti_paginato/CanalettadiscoloDakotaTaurus1mt200x75peracquemeteoricheeliquidi.webp
"Griglie di ventilazione tonde da incasso Dakota in ABS bianco, Ø160mm (10pz)",Dakota,N/A,/images/dakota_prodotti_paginato/GrigliediventilazionetondedaincassoDakotainABSbiancoØ160mm10pz.webp
Sigillo pesante inox AISI 304 Dakota 400x400x50mm per pozzetti di raccolta,Dakota,N/A,/images/dakota_prodotti_paginato/SigillopesanteinoxAISI304Dakota400x400x50mmperpozzettidiraccolta.webp
Griglia con telaio Dakota 210x210mm con maglia antitacco in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliacontelaioDakota210x210mmconmagliaantitaccoinacciaiozincato.webp
Prolunga da 9mm Dakota per supporti pavimentazioni esterne Arkimede 18 (30pz),Dakota,N/A,/images/dakota_prodotti_paginato/Prolungada9mmDakotapersupportipavimentazioniesterneArkimede1830pz.webp
