name,brand,description,image_url
TRACCIAFILI PER PALI - KIT 20 PZ.,Papillon,N/A,/images/papillon_prodotti/TRACCIAFILI_PER_PALI_-_KIT_20_PZ..webp
FILO SPINATO ZINCATO,Papillon,N/A,/images/papillon_prodotti/FILO_SPINATO_ZINCATO.webp
FILO SPINATO PLASTICATO,Papillon,N/A,/images/papillon_prodotti/FILO_SPINATO_PLASTICATO.webp
PALETTI - GAMMA PESANTE,Papillon,"profilo ferro a T
zincati",/images/papillon_prodotti/PALETTI_-_GAMMA_PESANTE.webp
PALETTI - GAMMA PESANTE,Papillon,"profilo ferro a T
plastificati",/images/papillon_prodotti/PALETTI_-_GAMMA_PESANTE.webp
PALETTI - GAMMA LEGGERA,Papillon,"profilo ferro a T
plastificati",/images/papillon_prodotti/PALETTI_-_GAMMA_LEGGERA.webp
PALETTI - GAMMA LEGGERA,Papillon,"profilo ferro a T
zincati",/images/papillon_prodotti/PALETTI_-_GAMMA_LEGGERA.webp
SAETTE - GAMMA LEGGERA,Papillon,"profilo ferro a L
zincati",/images/papillon_prodotti/SAETTE_-_GAMMA_LEGGERA.webp
SAETTE - GAMMA PESANTE,Papillon,"profilo ferro a L
zincati",/images/papillon_prodotti/SAETTE_-_GAMMA_PESANTE.webp
SAETTE - GAMMA LEGGERA,Papillon,"profilo ferro a L
plastificati",/images/papillon_prodotti/SAETTE_-_GAMMA_LEGGERA.webp
SAETTE - GAMMA PESANTE,Papillon,"profilo ferro a L
plastificati",/images/papillon_prodotti/SAETTE_-_GAMMA_PESANTE.webp
TELO FRANGIVISTA,Papillon,"peso: 160 g/m²
tessuto poliestere con rivestimento poliuretanico
ombreggiante all'85% resistente ai raggi UV50+
completo di occhielli in alluminio e corda (15 m)",/images/papillon_prodotti/TELO_FRANGIVISTA.webp
TELONI OCCHIELLATI  - IN POLIETILENE,Papillon,"per agricoltura, raccolta olive e frutta, coperture
in polietilene a doppia laminazione: 200 g/m²
resistente alle basse temperature
impermeabile, lavabile, antistrappo
angoli rinforzati
robusti occhielli in policarbonato
cordino di rinforzo perimetrale
misure prodotto finito
colore grigio
Idoneità al contatto alimentare UNI EN 1186-1:2003, UNI EN 1186-3:2003",/images/papillon_prodotti/TELONI_OCCHIELLATI__-_IN_POLIETILENE.webp
TELONI OCCHIELLATI - IN POLIETILENE,Papillon,"in polietilene a doppia laminazione
resistente alle basse temperature
impermeabile, lavabile, antistrappo
angoli rinforzati
robusti occhielli in policarbonato
cordino di rinforzo perimetrale
misure prodotto finito
colore verde / blu",/images/papillon_prodotti/TELONI_OCCHIELLATI_-_IN_POLIETILENE.webp
TELO PVC MULTIUSO RETINATO,Papillon,"per coperture esterne, tende balcone, rimessaggi, ecc.
col. Bianco trasparente
foglio laminato: 140 g/m²
UV stabilizzato
corda di rinforzo perimetrale
occhioli alluminio ogni 25 cm sui 4 lati
resistente al vento, al gelo, impermeabile
facile da installare",/images/papillon_prodotti/TELO_PVC_MULTIUSO_RETINATO.webp
RETE SOSTEGNO RAMPICANTI,Papillon,"rete estrusa in polipropilene
flessibile, resistente , stabilizzata ai raggi UV
conforme alla normativa RoHs
maglia rettangolare: 17x15 cm
peso: 9,5 g/m²",/images/papillon_prodotti/RETE_SOSTEGNO_RAMPICANTI.webp
RETE BALCONI,Papillon,"rete estrusa in polietilene
stabilizzata a i raggi UV
maglia: 10x10 mm
peso: 250 g/m²",/images/papillon_prodotti/RETE_BALCONI.webp
