name,sku,description,image_url
Trapano con percussione 2 velocità 1300W,dwd530ks-qs,"Trapano con percussione 2 velocità 1300W

",/images/dewalt_products_elettroutensili/Trapanoconpercussione2velocità1300W.webp
Trapano a percussione 701W con mandrino autoserrante,dwd024ks-qs,"Trapano a percussione 701W con mandrino autoserrante

",/images/dewalt_products_elettroutensili/Trapanoapercussione701Wconmandrinoautoserrante.webp
Squadratrice radiale 350mm - Trifase,dw729kn-xs,"Squadratrice radiale 350mm - Trifase

",/images/dewalt_products_elettroutensili/Squadratriceradiale350mm-Trifase.webp
Squadratrice Radiale 300mm,dw721kn-qs,"Squadratrice Radiale 300mm

",/images/dewalt_products_elettroutensili/SquadratriceRadiale300mm.webp
Demolitore SDS-MAX 10Kg 17.9 1500W,d25899k-qs,"Demolitore SDS-MAX 10Kg 17.9 1500W

",/images/dewalt_products_elettroutensili/DemolitoreSDS-MAX10Kg1791500W.webp
Sacchetti raccogli polvere per D27900 (5pezzi),d279001-xj,"Sacchetti raccogli polvere per D27900 (5pezzi)

",/images/dewalt_products_elettroutensili/SacchettiraccoglipolvereperD279005pezzi.webp
Accessorio per Elettrofresatrici,dws5031-xj,"Accessorio per Elettrofresatrici

",/images/dewalt_products_elettroutensili/AccessorioperElettrofresatrici.webp
"Borsa porta-guida (da utilizzare solocon DWS5021, DWS5022)",dws5025-xj,"Borsa porta-guida (da utilizzare solocon DWS5021, DWS5022)

",/images/dewalt_products_elettroutensili/Borsaporta-guidadautilizzaresoloconDWS5021DWS5022.webp
Guida rettilinea - 1.5m,dws5022-xj,"Guida rettilinea - 1.5m

",/images/dewalt_products_elettroutensili/Guidarettilinea-15m.webp
Guida rettilinea - 2.6m,dws5023-xj,"Guida rettilinea - 2.6m

",/images/dewalt_products_elettroutensili/Guidarettilinea-26m.webp
Coppia morsetti per guida rettilinea,dws5026-xj,"Coppia morsetti per guida rettilinea

",/images/dewalt_products_elettroutensili/Coppiamorsettiperguidarettilinea.webp
Striscia di ricambio per bordo esterno,dws5029-xj,"Striscia di ricambio per bordo esterno

",/images/dewalt_products_elettroutensili/Strisciadiricambioperbordoesterno.webp
Striscia di ricambio in Teflon,dws5030-xj,"Striscia di ricambio in Teflon

",/images/dewalt_products_elettroutensili/StrisciadiricambioinTeflon.webp
Guida rettilinea - 1m,dws5021-xj,"Guida rettilinea - 1m

",/images/dewalt_products_elettroutensili/Guidarettilinea-1m.webp
Sega combinata 305mm,d27107-qs,"Sega combinata 305mm

",/images/dewalt_products_elettroutensili/Segacombinata305mm.webp
Sega combinata 305mm,d27107-qs,"Sega combinata 305mm

",/images/dewalt_products_elettroutensili/Segacombinata305mm.webp
Sacchetti raccogli polvere per D27901 / D27902 (5pezzi),d279017-xj,"Sacchetti raccogli polvere per D27901 / D27902 (5pezzi)

",/images/dewalt_products_elettroutensili/SacchettiraccoglipolvereperD27901D279025pezzi.webp
Filtro plissettato per D27902,d279025-xj,"Filtro plissettato per D27902

",/images/dewalt_products_elettroutensili/FiltroplissettatoperD27902.webp
Troncatrice veloce per metalli 355mm 2200W,d28715-qs,"Troncatrice veloce per metalli 355mm 2200W

",/images/dewalt_products_elettroutensili/Troncatricevelocepermetalli355mm2200W.webp
Coppia tubi di prolunga - 1000mm per DW742 / DW743,de3494-xj,"Coppia tubi di prolunga - 1000mm per DW742 / DW743

",/images/dewalt_products_elettroutensili/Coppiatubidiprolunga-1000mmperDW742DW743.webp
Seghetto alternativo 550W - Impugnatura a staffa,dw341k-qs,"Seghetto alternativo 550W - Impugnatura a staffa

",/images/dewalt_products_elettroutensili/Seghettoalternativo550W-Impugnaturaastaffa.webp
Seghetto alternativo 550W - Impugnatura sul corpo,dw343k-qs,"Seghetto alternativo 550W - Impugnatura sul corpo

",/images/dewalt_products_elettroutensili/Seghettoalternativo550W-Impugnaturasulcorpo.webp
Troncatrice radiale con pianetto 305mm,d27111-qs,"Troncatrice radiale con pianetto 305mm

",/images/dewalt_products_elettroutensili/Troncatriceradialeconpianetto305mm.webp
Sega combinata 250mm,dw743n-qs,"Sega combinata 250mm

",/images/dewalt_products_elettroutensili/Segacombinata250mm.webp
Tavolo scorrevole lato sinistro per D27107,d271055-xj,"Tavolo scorrevole lato sinistro per D27107

",/images/dewalt_products_elettroutensili/TavoloscorrevolelatosinistroperD27107.webp
Gambe di supporto per D24000,d240001-xj,"Gambe di supporto per D24000

Questo supporto per tagliapiastrelle a umido si ripiega per un facile trasporto e si è predisposto per 4 posizioni di altezza. La robusta struttura in metallo è compatibile per le tagliapiastrelle D24000 e D36000.",/images/dewalt_products_elettroutensili/GambedisupportoperD24000.webp
Estensione tavolo lato destro per D27107,d271058-xj,"Estensione tavolo lato destro per D27107

",/images/dewalt_products_elettroutensili/EstensionetavololatodestroperD27107.webp
Kit Aspirazione polveri per D27107,d271054-xj,"Kit Aspirazione polveri per D27107

",/images/dewalt_products_elettroutensili/KitAspirazionepolveriperD27107.webp
Tagliapiastrelle a umido 1600W,d24000-qs,"Tagliapiastrelle a umido 1600W

",/images/dewalt_products_elettroutensili/Tagliapiastrelleaumido1600W.webp
Sega Circolare 86mm - 1750W,d23700-qs,"Sega Circolare 86mm - 1750W

",/images/dewalt_products_elettroutensili/SegaCircolare86mm-1750W.webp
Platorello 150mm - morbido,de2644-xj,"Platorello 150mm - morbido

",/images/dewalt_products_elettroutensili/Platorello150mm-morbido.webp
Estensione con gambe per DE7023/DE7033,de7031-xj,"Estensione con gambe per DE7023/DE7033

",/images/dewalt_products_elettroutensili/EstensionecongambeperDE7023DE7033.webp
Sacchetti raccogli polvere per DW790 (5pezzi),de7902-xj,"Sacchetti raccogli polvere per DW790 (5pezzi)

",/images/dewalt_products_elettroutensili/SacchettiraccoglipolvereperDW7905pezzi.webp
Coppia di braccia lunghe di fissaggio per DE7023/DE7033/DE7035,de7030-xj,"Coppia di braccia lunghe di fissaggio per DE7023/DE7033/DE7035

",/images/dewalt_products_elettroutensili/CoppiadibraccialunghedifissaggioperDE7023DE7033DE7035.webp
Coppia di braccia lunghe di fissaggio per DE7023/DE7033/DE7035,de7030-xj,"Coppia di braccia lunghe di fissaggio per DE7023/DE7033/DE7035

",/images/dewalt_products_elettroutensili/CoppiadibraccialunghedifissaggioperDE7023DE7033DE7035.webp
Supporto a rulli,de7027-xj,"Supporto a rulli

",/images/dewalt_products_elettroutensili/Supportoarulli.webp
Supporto di lavoro allargato per DE7023/DE7033,de7029-xj,"Supporto di lavoro allargato per DE7023/DE7033

",/images/dewalt_products_elettroutensili/SupportodilavoroallargatoperDE7023DE7033.webp
Set aspirazione polvere attacco per DW711/709,de7779-xj,"Set aspirazione polvere attacco per DW711/709

",/images/dewalt_products_elettroutensili/SetaspirazionepolvereattaccoperDW711709.webp
Troncatrice Radiale Elettronica 216mm,dw712-qs,"Troncatrice Radiale Elettronica 216mm

",/images/dewalt_products_elettroutensili/TroncatriceRadialeElettronica216mm.webp
Coppia di braccia di fissaggio per DE7023/DE7033 /DE7035,de7025-xj,"Coppia di braccia di fissaggio per DE7023/DE7033 /DE7035

",/images/dewalt_products_elettroutensili/CoppiadibracciadifissaggioperDE7023DE7033DE7035.webp
Supporto di lavoro per DE7023/DE7033,de7024-xj,"Supporto di lavoro per DE7023/DE7033

",/images/dewalt_products_elettroutensili/SupportodilavoroperDE7023DE7033.webp
Supporto poggia-pezzo per DW742 / DW743,de3495-xj,"Supporto poggia-pezzo per DW742 / DW743

",/images/dewalt_products_elettroutensili/Supportopoggia-pezzoperDW742DW743.webp
Accessori per pialla DW733/D27300,de7330-xj,"Accessori per pialla DW733/D27300

",/images/dewalt_products_elettroutensili/AccessoriperpiallaDW733D27300.webp
Squadra parallela per rifillare per DW742 / DW743,de3473-xj,"Squadra parallela per rifillare per DW742 / DW743

",/images/dewalt_products_elettroutensili/SquadraparallelaperrifillareperDW742DW743.webp
Guida parallela per seghetto,de3241-xj,"Guida parallela per seghetto

",/images/dewalt_products_elettroutensili/Guidaparallelaperseghetto.webp
Compasso per taglio circolare,de3242-xj,"Compasso per taglio circolare

",/images/dewalt_products_elettroutensili/Compassopertagliocircolare.webp
Tavolo aggiuntivo lato destro per DW742/743,de3472-xj,"Tavolo aggiuntivo lato destro per DW742/743

",/images/dewalt_products_elettroutensili/TavoloaggiuntivolatodestroperDW742743.webp
Supporto regolabile 760mm per DW742 / DW743,de3474-xj,"Supporto regolabile 760mm per DW742 / DW743

",/images/dewalt_products_elettroutensili/Supportoregolabile760mmperDW742DW743.webp
Coppia di coltelli per pialla D27300,de7333-xj,"Coppia di coltelli per pialla D27300

",/images/dewalt_products_elettroutensili/CoppiadicoltelliperpiallaD27300.webp
Set aspirazione polvere attacco per D27111/D27112/D27113,de7778-xj,"Set aspirazione polvere attacco per D27111/D27112/D27113

",/images/dewalt_products_elettroutensili/SetaspirazionepolvereattaccoperD27111D27112D27113.webp
Coppia tubi di prolunga - 500mm per DW742 / DW743,de3491-xj,"Coppia tubi di prolunga - 500mm per DW742 / DW743

",/images/dewalt_products_elettroutensili/Coppiatubidiprolunga-500mmperDW742DW743.webp
Sega a Nastro 155mm a Velocità Variabile,dw739-qs,"Sega a Nastro 155mm a Velocità Variabile

",/images/dewalt_products_elettroutensili/SegaaNastro155mmaVelocitàVariabile.webp
Pialla a Filo e Spessore 260mm,d27300-qs,"Pialla a Filo e Spessore 260mm

",/images/dewalt_products_elettroutensili/PiallaaFiloeSpessore260mm.webp
Pialla a Filo e Spessore 260mm,d27300-qs,"Pialla a Filo e Spessore 260mm

",/images/dewalt_products_elettroutensili/PiallaaFiloeSpessore260mm.webp
Elettrofresatrice Elettronica 900W,dw615-qs,"Elettrofresatrice Elettronica 900W

",/images/dewalt_products_elettroutensili/ElettrofresatriceElettronica900W.webp
Troncatrice veloce per metalli 2200W,dw872-qs,"Troncatrice veloce per metalli 2200W

",/images/dewalt_products_elettroutensili/Troncatricevelocepermetalli2200W.webp
Elettrofresatrice Elettronica (12mm) 2000W,dw625e-qs,"Elettrofresatrice Elettronica (12mm) 2000W

",/images/dewalt_products_elettroutensili/ElettrofresatriceElettronica12mm2000W.webp
Pialletto 2.5mm 600W,dw680-qs,"Pialletto 2.5mm 600W

",/images/dewalt_products_elettroutensili/Pialletto25mm600W.webp
Pialletto 4mm 1050W in valigetta,d26500k-qs,"Pialletto 4mm 1050W in valigetta

",/images/dewalt_products_elettroutensili/Pialletto4mm1050Winvaligetta.webp
Avvitatore per Cartongesso 0-5300 Giri/Min,dw275kn-qs,"Avvitatore per Cartongesso 0-5300 Giri/Min

",/images/dewalt_products_elettroutensili/AvvitatoreperCartongesso0-5300GiriMin.webp
Elettrofresatrice Elettronica (6-8mm) 1100W,dw621-qs,"Elettrofresatrice Elettronica (6-8mm) 1100W

",/images/dewalt_products_elettroutensili/ElettrofresatriceElettronica6-8mm1100W.webp
Seghetto Alternativo 701W - Impugnatura sul corpo in TSTAK,dw333kt-qs,"Seghetto Alternativo 701W - Impugnatura sul corpo in TSTAK

",/images/dewalt_products_elettroutensili/SeghettoAlternativo701W-ImpugnaturasulcorpoinTSTAK.webp
Avvitatore universale 0-1000 Giri/Min,dw269k-qs,"Avvitatore universale 0-1000 Giri/Min

",/images/dewalt_products_elettroutensili/Avvitatoreuniversale0-1000GiriMin.webp
"Avvitatore ad impulsi attacco 3/4""",dw294-qs,"Avvitatore ad impulsi attacco 3/4""

",/images/dewalt_products_elettroutensili/Avvitatoreadimpulsiattacco34.webp
"Avvitatore ad impulsi attacco 1/2""",dw292-qs,"Avvitatore ad impulsi attacco 1/2""

",/images/dewalt_products_elettroutensili/Avvitatoreadimpulsiattacco12.webp
Sega a Affondamento XR FLEXVOLT 54V 6.0Ah BRUSHLESS,dcs520t2-qw,"Sega a Affondamento XR FLEXVOLT 54V 6.0Ah BRUSHLESS

",/images/dewalt_products_elettroutensili/SegaaAffondamentoXRFLEXVOLT54V60AhBRUSHLESS.webp
Banco da lavoro,de7035-xj,"Banco da lavoro

",/images/dewalt_products_elettroutensili/Bancodalavoro.webp
Pistola per Silicone 300-310ml XR Litio 18V 2.0Ah,dce560d1-qw,"Pistola per Silicone 300-310ml XR Litio 18V 2.0Ah

",/images/dewalt_products_elettroutensili/PistolaperSilicone300-310mlXRLitio18V20Ah.webp
Sega Alligator 430mm P20 XR FLEXVOLT 54V 6.0Ah BRUSHLESS,dcs398t2-qw,"Sega Alligator 430mm P20 XR FLEXVOLT 54V 6.0Ah BRUSHLESS

",/images/dewalt_products_elettroutensili/SegaAlligator430mmP20XRFLEXVOLT54V60AhBRUSHLESS.webp
Supporto per DW745,de7450-xj,"Supporto per DW745

",/images/dewalt_products_elettroutensili/SupportoperDW745.webp
Levigatrice Roto-Orbitale 125mm 280W,dwe6423-qs,"Levigatrice Roto-Orbitale 125mm 280W

",/images/dewalt_products_elettroutensili/LevigatriceRoto-Orbitale125mm280W.webp
Pistola per Silicone 300-310ml XR Litio 18V (senza batterie),dce560n-xj,"Pistola per Silicone 300-310ml XR Litio 18V (senza batterie)

",/images/dewalt_products_elettroutensili/PistolaperSilicone300-310mlXRLitio18Vsenzabatterie.webp
Pistola per Silicone 300-310ml XR Litio 18V (senza batterie),dce560n-xj,"Pistola per Silicone 300-310ml XR Litio 18V (senza batterie)

",/images/dewalt_products_elettroutensili/PistolaperSilicone300-310mlXRLitio18Vsenzabatterie.webp
Banco da lavoro,de7035-xj,"Banco da lavoro

",/images/dewalt_products_elettroutensili/Bancodalavoro.webp
Sega a Affondamento XR FLEXVOLT 54V BRUSHLESS (senza batterie) in TSTAK,dcs520nt-xj,"Sega a Affondamento XR FLEXVOLT 54V BRUSHLESS (senza batterie) in TSTAK

",/images/dewalt_products_elettroutensili/SegaaAffondamentoXRFLEXVOLT54VBRUSHLESSsenzabatterieinTSTAK.webp
Sega a Affondamento XR FLEXVOLT 54V 6.0Ah BRUSHLESS con guida,dcs520t2r-qw,"Sega a Affondamento XR FLEXVOLT 54V 6.0Ah BRUSHLESS con guida

",/images/dewalt_products_elettroutensili/SegaaAffondamentoXRFLEXVOLT54V60AhBRUSHLESSconguida.webp
Pistola per Silicone 300-600ml XR Litio 18V (senza batterie),dce580n-xj,"Pistola per Silicone 300-600ml XR Litio 18V (senza batterie)

",/images/dewalt_products_elettroutensili/PistolaperSilicone300-600mlXRLitio18Vsenzabatterie.webp
Troncatrice radiale 216mm 1400W + Sistema tracciatura XPS,dws774-qs,"Troncatrice radiale 216mm 1400W + Sistema tracciatura XPS

",/images/dewalt_products_elettroutensili/Troncatriceradiale216mm1400WSistematracciaturaXPS.webp
"Cavalletto di supporto con lunghezza di 1,1m che con le prolunghe integrate arriva fino a 2.5m. Coppia di staffe e supporti poggia-pezzo in dotazione.",de7033-xj,"Cavalletto di supporto con lunghezza di 1,1m che con le prolunghe integrate arriva fino a 2.5m. Coppia di staffe e supporti poggia-pezzo in dotazione.

",/images/dewalt_products_elettroutensili/Cavallettodisupportoconlunghezzadi11mcheconleprolungheintegratearrivafinoa25mCoppiadistaffeesupportipoggia-pezzoindotazione.webp
sega ad affondamento 165mm prof. mm. 86 1300W,dws520kt-qs,"sega ad affondamento 165mm prof. mm. 86 1300W

",/images/dewalt_products_elettroutensili/segaadaffondamento165mmprofmm861300W.webp
Troncatrice radiale 216mm 1800W + Sistema tracciatura XPS,dws777-qs,"Troncatrice radiale 216mm 1800W + Sistema tracciatura XPS

",/images/dewalt_products_elettroutensili/Troncatriceradiale216mm1800WSistematracciaturaXPS.webp
Seghetto alternativo impugnatura staffa 701W,dw331kt-qs,"Seghetto alternativo impugnatura staffa 701W

",/images/dewalt_products_elettroutensili/Seghettoalternativoimpugnaturastaffa701W.webp
Filtro piatto plissettato per D27901,d279015-xj,"Filtro piatto plissettato per D27901

",/images/dewalt_products_elettroutensili/FiltropiattoplissettatoperD27901.webp
Troncatrice 216mm XR FLEXVOLT 54V 6.0Ah BRUSHLESS,dcs777t2-qw,"Troncatrice 216mm XR FLEXVOLT 54V 6.0Ah BRUSHLESS

",/images/dewalt_products_elettroutensili/Troncatrice216mmXRFLEXVOLT54V60AhBRUSHLESS.webp
Filtro a tamburo per D27900,d279006-xj,"Filtro a tamburo per D27900

",/images/dewalt_products_elettroutensili/FiltroatamburoperD27900.webp
Filtri di ricambio per DWV902M Type 2 & DWV900L (2 pezzi),dwv9340-xj,"Filtri di ricambio per DWV902M Type 2 & DWV900L (2 pezzi)

Available in a 2-pack, the DWV9340 is a replacement wet and dry filter for the DWV902M (Type 2) M-Class Vacuum.  It also can be used on the DWV900L L-Class Vacuum too.",/images/dewalt_products_elettroutensili/FiltridiricambioperDWV902MType2DWV900L2pezzi.webp
Sacchetto raccogli truccioli per pianetto DCP580,dwv9390-xj,"Sacchetto raccogli truccioli per pianetto DCP580

",/images/dewalt_products_elettroutensili/SacchettoraccoglitruccioliperpianettoDCP580.webp
Strisce inferiori ricambio neoprene per binario guida,dws5032-xj,"Strisce inferiori ricambio neoprene per binario guida

",/images/dewalt_products_elettroutensili/Strisceinferioriricambioneopreneperbinarioguida.webp
Sega ad affondamento 1300W con guida rettilinea 1.5m in TSTAK,dws520ktr-qs,"Sega ad affondamento 1300W con guida rettilinea 1.5m in TSTAK

",/images/dewalt_products_elettroutensili/Segaadaffondamento1300Wconguidarettilinea15minTSTAK.webp
Troncatrice radiale 216mm 1600W ELETTRONICA + Sistema tracciatura XPS,dws771-qs,"Troncatrice radiale 216mm 1600W ELETTRONICA + Sistema tracciatura XPS

",/images/dewalt_products_elettroutensili/Troncatriceradiale216mm1600WELETTRONICASistematracciaturaXPS.webp
Aspiratore Solidi/Liquidi XR Litio 18V (senza batterie),dcv517n-xj,"Aspiratore Solidi/Liquidi XR Litio 18V (senza batterie)

",/images/dewalt_products_elettroutensili/AspiratoreSolidiLiquidiXRLitio18Vsenzabatterie.webp
Aspiratore Solidi/Liquidi XR Litio 18V (senza batterie),dcv517n-xj,"Aspiratore Solidi/Liquidi XR Litio 18V (senza batterie)

",/images/dewalt_products_elettroutensili/AspiratoreSolidiLiquidiXRLitio18Vsenzabatterie.webp
Tagliabarre filettate 18V XR - Solo corpo macchina,dcs350nt-xj,"Tagliabarre filettate 18V XR - Solo corpo macchina

",/images/dewalt_products_elettroutensili/Tagliabarrefilettate18VXR-Solocorpomacchina.webp
Filtri di ricambio per DWV902M Type 2 & DWV900L (2 pezzi),dwv9340-xj,"Filtri di ricambio per DWV902M Type 2 & DWV900L (2 pezzi)

Available in a 2-pack, the DWV9340 is a replacement wet and dry filter for the DWV902M (Type 2) M-Class Vacuum.  It also can be used on the DWV900L L-Class Vacuum too.",/images/dewalt_products_elettroutensili/FiltridiricambioperDWV902MType2DWV900L2pezzi.webp
Sacchetto raccogli truccioli per pianetto DCP580,dwv9390-xj,"Sacchetto raccogli truccioli per pianetto DCP580

",/images/dewalt_products_elettroutensili/SacchettoraccoglitruccioliperpianettoDCP580.webp
Strisce inferiori ricambio neoprene per binario guida,dws5032-xj,"Strisce inferiori ricambio neoprene per binario guida

",/images/dewalt_products_elettroutensili/Strisceinferioriricambioneopreneperbinarioguida.webp
Sega ad affondamento 1300W con guida rettilinea 1.5m in TSTAK,dws520ktr-qs,"Sega ad affondamento 1300W con guida rettilinea 1.5m in TSTAK

",/images/dewalt_products_elettroutensili/Segaadaffondamento1300Wconguidarettilinea15minTSTAK.webp
